,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,13,15,12,8,14,17
1,1,8,15,20,16,6,3,1
2,2,17,19,16,18,3,5,12
3,3,4,8,6,18,14,9,5
4,4,5,13,8,17,6,20,15
5,5,6,10,17,15,2,7,9
6,6,3,18,12,7,17,16,14
7,7,11,15,1,3,8,19,6
8,8,12,17,8,15,5,18,11
9,9,6,0,16,1,8,13,11
10,10,5,18,6,11,8,2,14
11,11,16,20,2,18,1,5,19
12,12,3,7,13,8,16,0,2
13,13,19,1,13,7,14,10,15
14,14,17,20,13,5,6,9,2
15,15,7,0,16,9,11,14,1
16,16,4,8,18,5,20,14,9
17,17,4,11,18,2,12,15,5
18,18,0,3,10,5,4,12,2
19,19,4,5,11,2,1,0,20
20,20,6,1,13,8,5,15,9
21,21,19,15,7,6,3,16,14
22,22,17,4,2,7,13,18,15
23,23,6,17,11,3,16,4,10
24,24,4,7,20,14,6,3,9
25,25,15,16,13,14,20,5,2
26,26,7,5,15,18,16,9,17
27,27,11,17,19,6,0,12,16
28,28,9,16,3,2,12,0,10
29,29,9,16,14,18,8,15,0
30,30,3,20,4,2,17,9,1
31,31,4,0,14,12,17,10,6
32,32,20,19,7,8,4,11,2
33,33,13,19,6,4,14,20,8
34,34,1,16,17,10,18,0,20
35,35,9,4,17,14,1,18,2
36,36,3,18,13,15,20,17,16
37,37,1,3,13,4,9,12,17
38,38,13,5,7,12,6,9,1
39,39,11,10,1,19,12,13,14
40,40,5,12,14,15,4,8,16
41,41,7,2,3,14,4,9,13
42,42,6,20,0,17,18,2,9
43,43,17,10,4,1,13,3,19
44,44,16,5,9,2,1,3,10
45,45,1,8,15,10,18,3,2
46,46,16,9,18,15,6,12,19
47,47,0,15,3,11,5,10,20
48,48,3,18,2,10,14,15,6
