,round,tube0,tube1,tube2
0,0,0,9,4
1,1,2,4,7
2,2,1,3,2
3,3,7,4,8
4,4,7,6,5
5,5,1,4,9
6,6,0,7,1
7,7,9,8,7
8,8,0,4,8
9,9,3,2,1
10,10,2,9,3
11,11,3,7,5
12,12,7,2,4
13,13,8,7,1
14,14,4,3,2
15,15,6,8,4
16,16,7,4,6
17,17,4,3,7
18,18,4,6,0
19,19,7,6,4
20,20,3,5,7
21,21,1,7,2
22,22,6,1,0
23,23,5,6,4
