,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,14,0,18,13,1,3,6
1,1,19,4,13,8,18,11,12
2,2,2,16,4,15,19,20,7
3,3,8,16,11,2,19,10,0
4,4,13,0,5,20,9,4,12
5,5,12,8,18,19,20,0,4
6,6,2,6,3,18,14,0,8
7,7,11,2,13,9,7,10,4
8,8,3,18,9,14,17,16,7
9,9,4,15,14,11,16,13,17
10,10,10,19,16,4,12,9,5
11,11,17,18,19,9,11,20,13
12,12,15,7,10,19,0,13,2
13,13,6,20,4,14,2,7,18
14,14,5,4,14,13,0,19,7
15,15,8,5,1,19,13,11,20
16,16,10,4,1,9,6,7,19
17,17,0,5,18,19,20,1,16
18,18,17,14,12,8,13,5,18
19,19,18,2,9,14,7,15,8
20,20,12,9,16,10,6,7,1
21,21,18,16,11,14,5,1,9
22,22,3,10,12,0,6,17,16
23,23,14,0,6,9,5,16,18
24,24,12,0,7,3,14,11,20
25,25,7,17,0,10,8,18,1
26,26,8,1,7,9,16,18,10
27,27,6,12,7,20,14,3,0
28,28,16,1,20,6,19,8,14
29,29,5,9,11,17,0,13,2
30,30,3,20,11,12,10,0,19
31,31,12,15,1,14,3,0,16
32,32,19,12,11,13,16,17,10
33,33,11,3,20,12,2,1,16
34,34,4,12,11,13,1,20,2
35,35,13,6,11,7,20,19,15
36,36,3,2,1,8,18,5,14
37,37,0,3,2,19,15,4,11
38,38,8,15,20,16,7,11,2
39,39,11,20,12,17,13,7,16
40,40,16,14,11,5,20,1,3
41,41,9,0,16,4,15,7,11
42,42,9,8,3,19,13,16,18
43,43,7,16,19,14,0,9,15
44,44,11,9,8,1,14,12,2
45,45,6,17,11,15,9,1,2
46,46,9,19,18,16,10,20,5
47,47,7,9,19,10,1,11,2
48,48,9,17,18,16,12,3,20
