,round,tube0,tube1,tube2
0,0,0,2,8
1,1,7,9,8
2,2,0,3,9
3,3,4,3,0
4,4,9,3,6
5,5,4,2,7
6,6,5,8,1
7,7,4,1,0
8,8,0,9,8
9,9,9,1,5
10,10,7,0,1
11,11,7,4,8
12,12,7,6,5
13,13,2,1,5
14,14,4,8,3
15,15,9,7,2
16,16,7,8,3
17,17,0,5,7
18,18,9,2,3
19,19,1,6,3
20,20,7,4,0
21,21,0,5,1
22,22,4,0,1
23,23,4,7,5
