,round,tube0,tube1,tube2
0,0,5,6,7
1,1,0,7,8
2,2,2,1,7
3,3,9,1,0
4,4,6,9,4
5,5,2,9,5
6,6,1,3,7
7,7,5,4,6
8,8,3,8,0
9,9,7,2,9
10,10,5,4,1
11,11,4,1,6
12,12,9,3,8
13,13,6,5,1
14,14,0,8,1
15,15,8,0,9
16,16,0,6,5
17,17,0,7,9
18,18,9,0,7
19,19,0,7,2
20,20,1,7,5
21,21,7,6,0
22,22,0,7,2
23,23,7,4,2
