,round,tube0,tube1,tube2
0,0,6,1,9
1,1,4,7,5
2,2,3,6,7
3,3,0,7,4
4,4,7,6,0
5,5,5,7,9
6,6,7,4,0
7,7,5,4,0
8,8,4,0,8
9,9,7,1,4
10,10,4,3,2
11,11,4,7,6
12,12,0,4,2
13,13,7,9,4
14,14,3,1,2
15,15,2,3,0
16,16,2,5,3
17,17,8,7,0
18,18,6,1,7
19,19,0,5,8
20,20,9,6,2
21,21,5,7,9
22,22,7,2,1
23,23,0,6,3
