,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,19,20,8,4,17,15
1,1,20,13,17,2,6,5,3
2,2,13,18,4,10,0,9,8
3,3,15,20,8,5,18,17,1
4,4,4,10,19,13,0,16,18
5,5,17,12,4,13,18,7,6
6,6,16,13,18,17,7,1,10
7,7,13,8,6,14,16,2,9
8,8,8,0,9,15,16,19,14
9,9,17,12,20,11,3,6,2
10,10,14,11,4,19,17,20,1
11,11,12,15,18,9,6,16,0
12,12,20,4,2,0,15,16,3
13,13,3,16,20,1,8,9,7
14,14,12,19,11,5,15,0,10
15,15,0,13,8,7,1,19,5
16,16,12,14,16,4,6,17,19
17,17,6,7,12,4,20,8,10
18,18,18,16,15,5,9,12,20
19,19,2,16,10,12,5,19,6
20,20,12,9,13,4,20,17,1
21,21,20,7,6,18,4,10,17
22,22,17,10,0,8,3,1,7
23,23,14,18,16,1,4,2,12
24,24,19,7,14,15,11,5,18
25,25,6,2,9,1,5,17,12
26,26,5,17,3,1,12,14,2
27,27,2,10,5,0,7,1,17
28,28,3,20,16,6,4,11,14
29,29,2,20,11,12,16,7,9
30,30,10,11,20,0,6,1,9
31,31,4,18,5,7,8,9,2
32,32,17,5,12,20,10,6,11
33,33,9,15,7,5,19,16,4
34,34,5,17,18,15,16,11,3
35,35,8,11,6,15,16,19,2
36,36,12,16,1,18,11,20,4
37,37,18,20,2,19,4,14,16
38,38,8,11,16,7,0,17,1
39,39,19,15,20,3,5,4,2
40,40,18,14,19,7,2,11,12
41,41,19,15,6,17,10,14,5
42,42,0,12,18,1,2,9,16
43,43,18,17,13,4,7,6,9
44,44,19,1,8,7,6,11,13
45,45,5,9,0,2,20,18,6
46,46,3,7,6,11,13,15,10
47,47,2,1,5,9,8,15,16
48,48,1,5,0,9,12,14,7
