,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,0,18,17,13,19,20
1,1,2,1,5,0,14,3,12
2,2,2,1,0,16,4,5,7
3,3,1,2,3,17,0,11,5
4,4,14,7,8,6,0,1,10
5,5,5,1,13,7,14,19,18
6,6,4,7,5,9,17,6,1
7,7,2,1,8,17,4,10,14
8,8,6,11,1,14,8,2,13
9,9,13,8,10,19,12,14,18
10,10,3,1,16,15,10,6,11
11,11,2,1,13,18,19,8,4
12,12,0,7,13,4,15,5,8
13,13,2,17,10,14,15,0,3
14,14,12,19,8,11,14,13,18
15,15,9,0,6,5,1,18,20
16,16,13,1,20,14,15,17,19
17,17,12,17,1,15,9,11,0
18,18,15,16,11,9,7,12,0
19,19,5,11,2,7,8,13,18
20,20,2,20,4,11,5,16,10
21,21,11,7,12,20,16,0,18
22,22,18,0,6,4,19,13,14
23,23,6,7,19,14,10,5,15
24,24,8,10,4,15,9,18,5
25,25,4,5,7,12,19,0,17
26,26,6,7,0,11,3,9,10
27,27,15,9,17,10,18,19,14
28,28,11,0,13,4,19,18,3
29,29,5,4,13,11,9,20,12
30,30,15,6,9,4,14,13,19
31,31,12,20,1,2,14,17,0
32,32,4,2,0,3,5,16,1
33,33,9,5,11,15,7,4,8
34,34,12,7,5,1,19,4,0
35,35,18,1,3,14,11,0,6
36,36,12,4,20,9,17,19,8
37,37,1,18,0,12,5,2,9
38,38,13,3,5,12,10,2,15
39,39,20,5,10,11,13,14,15
40,40,2,14,1,6,17,13,11
41,41,20,19,1,14,7,18,16
42,42,11,4,1,0,3,7,13
43,43,7,9,11,3,5,4,6
44,44,11,1,19,4,6,17,0
45,45,4,18,0,19,13,12,6
46,46,3,9,11,10,4,20,0
47,47,4,0,1,12,13,11,7
48,48,5,11,10,7,17,12,9
