,round,tube0,tube1,tube2
0,0,1,4,9
1,1,2,0,5
2,2,7,5,8
3,3,3,6,1
4,4,2,0,7
5,5,3,0,9
6,6,1,6,5
7,7,3,7,8
8,8,5,4,3
9,9,5,1,9
10,10,9,0,6
11,11,5,2,0
12,12,2,6,4
13,13,0,8,2
14,14,8,4,1
15,15,0,1,7
16,16,3,8,5
17,17,3,9,2
18,18,1,8,5
19,19,2,9,8
20,20,6,2,3
21,21,3,5,8
22,22,6,1,0
23,23,7,1,8
