,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,19,0,11,7,9,14
1,1,5,13,2,17,9,0,16
2,2,15,18,8,19,0,6,17
3,3,19,13,7,11,1,15,5
4,4,7,17,9,18,20,1,2
5,5,4,20,3,6,9,13,8
6,6,6,19,5,16,12,17,18
7,7,3,20,18,0,9,14,2
8,8,5,3,12,8,4,6,20
9,9,14,16,4,2,20,19,1
10,10,1,7,8,15,11,4,0
11,11,18,17,1,14,0,8,10
12,12,3,20,11,14,8,5,15
13,13,3,1,13,12,8,6,7
14,14,0,20,8,2,12,15,7
15,15,9,19,18,20,17,0,12
16,16,18,19,14,3,7,11,17
17,17,5,2,18,17,9,13,19
18,18,13,20,4,2,16,15,5
19,19,6,11,9,14,16,19,12
20,20,17,1,12,6,9,11,7
21,21,16,13,7,4,17,3,19
22,22,5,10,9,3,15,13,12
23,23,15,11,2,13,10,12,9
24,24,7,12,8,19,5,0,15
25,25,16,5,9,0,4,6,12
26,26,1,4,17,3,5,0,10
27,27,4,11,20,18,6,19,7
28,28,15,2,12,17,13,16,10
29,29,17,15,19,3,11,18,10
30,30,4,1,7,13,15,0,11
31,31,14,13,20,10,12,16,5
32,32,2,16,7,1,15,14,19
33,33,5,6,2,16,13,1,9
34,34,7,19,8,1,5,4,15
35,35,18,19,15,13,10,16,4
36,36,18,17,12,4,13,7,2
37,37,6,20,12,5,2,3,0
38,38,3,17,10,9,18,16,7
39,39,16,2,11,6,20,14,3
40,40,15,8,6,18,13,10,12
41,41,1,6,4,8,17,7,5
42,42,20,8,6,3,0,12,7
43,43,13,12,4,17,6,20,5
44,44,18,1,14,6,0,5,3
45,45,12,13,2,3,1,14,0
46,46,1,7,17,18,0,10,11
47,47,19,2,8,5,6,9,12
48,48,14,17,6,10,2,8,3
