,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,7,10,8,9,15,2
1,1,17,15,14,13,16,18,0
2,2,15,8,18,17,1,3,5
3,3,12,0,17,11,3,20,14
4,4,10,13,18,15,19,17,20
5,5,3,19,13,8,1,20,11
6,6,13,15,11,19,6,20,4
7,7,1,7,18,5,6,8,10
8,8,11,14,12,17,9,1,5
9,9,9,0,16,4,3,15,8
10,10,1,0,18,8,19,20,2
11,11,14,6,4,0,15,19,12
12,12,12,19,6,10,15,3,11
13,13,5,6,11,20,9,3,7
14,14,20,7,11,2,19,18,0
15,15,10,9,4,13,15,7,1
16,16,3,11,7,2,16,10,8
17,17,20,15,3,12,8,18,16
18,18,4,2,19,16,15,18,0
19,19,13,5,0,6,7,12,17
20,20,8,11,9,12,17,7,5
21,21,4,18,3,2,7,14,12
22,22,8,5,14,10,15,17,4
23,23,14,12,20,11,10,8,19
24,24,16,11,1,0,4,5,9
25,25,11,9,19,10,8,3,20
26,26,6,20,14,19,13,17,4
27,27,1,19,9,18,20,16,11
28,28,17,16,14,11,19,20,0
29,29,9,3,0,12,5,11,4
30,30,8,1,15,2,16,7,13
31,31,9,15,4,5,8,17,19
32,32,8,0,4,13,10,15,16
33,33,8,10,20,19,4,9,11
34,34,10,3,17,9,6,16,13
35,35,19,16,7,0,18,6,10
36,36,8,10,4,6,5,13,12
37,37,12,18,16,3,2,5,9
38,38,14,15,16,1,9,5,18
39,39,5,16,4,20,6,12,15
40,40,18,9,17,14,4,19,1
41,41,18,13,11,19,6,10,2
42,42,6,9,15,1,17,11,3
43,43,15,0,6,11,19,14,12
44,44,13,19,14,4,7,5,8
45,45,17,10,0,15,8,11,7
46,46,5,7,3,6,15,13,17
47,47,1,9,10,12,20,16,2
48,48,3,4,17,13,10,12,14
