,round,tube0,tube1,tube2
0,0,8,9,1
1,1,4,8,3
2,2,7,2,0
3,3,4,0,8
4,4,7,5,9
5,5,7,9,3
6,6,4,5,9
7,7,8,7,6
8,8,9,7,5
9,9,7,2,6
10,10,4,7,3
11,11,1,0,6
12,12,2,1,0
13,13,1,6,4
14,14,1,6,5
15,15,2,0,5
16,16,3,8,0
17,17,3,9,1
18,18,9,8,7
19,19,3,5,2
20,20,8,3,1
21,21,9,7,0
22,22,4,8,9
23,23,6,4,7
