,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,3,9,17,11,5,10,13
1,1,17,20,2,9,19,7,13
2,2,4,7,15,14,10,2,5
3,3,10,17,1,5,18,12,13
4,4,4,16,8,1,13,18,19
5,5,11,14,5,3,2,7,0
6,6,6,15,14,13,17,3,11
7,7,15,1,3,12,16,19,6
8,8,15,10,14,19,18,1,16
9,9,12,3,1,17,4,19,13
10,10,13,19,20,7,0,14,11
11,11,18,20,3,9,4,17,10
12,12,16,9,13,3,20,2,6
13,13,5,12,8,4,18,1,2
14,14,14,3,20,18,19,5,2
15,15,13,20,4,5,16,14,18
16,16,0,3,2,7,12,11,4
17,17,18,1,11,3,8,2,7
18,18,16,20,17,6,12,0,15
19,19,1,20,6,15,5,2,4
20,20,4,17,11,8,12,5,19
21,21,5,2,18,17,6,10,11
22,22,10,3,20,15,14,1,17
23,23,18,19,9,17,14,20,13
24,24,18,8,14,10,1,19,6
25,25,0,16,4,14,6,3,19
26,26,13,17,2,9,3,1,19
27,27,11,14,19,3,18,8,17
28,28,8,1,4,14,17,13,7
29,29,1,20,17,16,7,9,12
30,30,5,12,9,7,15,13,1
31,31,6,0,9,18,13,16,17
32,32,6,19,2,5,12,14,20
33,33,3,20,13,12,0,19,7
34,34,9,11,18,17,14,6,1
35,35,8,7,15,4,14,0,16
36,36,9,16,18,20,3,17,8
37,37,4,0,9,5,14,20,16
38,38,8,4,15,3,16,2,1
39,39,15,0,4,19,1,5,13
40,40,16,0,15,8,6,19,1
41,41,12,19,7,1,10,11,0
42,42,20,13,0,10,1,11,15
43,43,6,14,1,5,19,9,15
44,44,7,18,8,12,17,5,16
45,45,10,9,19,6,14,18,17
46,46,12,5,1,18,17,7,11
47,47,13,8,14,18,20,0,5
48,48,15,2,20,4,16,9,12
