,round,tube0,tube1,tube2
0,0,1,2,8
1,1,6,1,9
2,2,3,8,4
3,3,8,7,2
4,4,5,1,0
5,5,4,3,7
6,6,1,9,3
7,7,0,1,6
8,8,4,7,0
9,9,2,5,3
10,10,1,7,4
11,11,7,9,2
12,12,6,1,4
13,13,2,7,3
14,14,9,2,8
15,15,5,6,8
16,16,7,1,9
17,17,8,0,4
18,18,9,1,2
19,19,6,0,8
20,20,7,1,2
21,21,2,9,4
22,22,6,4,5
23,23,4,2,7
