,round,tube0,tube1,tube2
0,0,2,5,9
1,1,6,3,7
2,2,2,9,4
3,3,9,4,8
4,4,9,3,4
5,5,0,1,4
6,6,9,7,1
7,7,4,3,1
8,8,0,4,5
9,9,8,0,3
10,10,8,4,7
11,11,1,6,4
12,12,0,7,6
13,13,8,1,2
14,14,7,9,0
15,15,9,4,0
16,16,9,5,7
17,17,7,2,6
18,18,8,0,2
19,19,3,5,0
20,20,3,0,9
21,21,1,5,9
22,22,7,8,4
23,23,5,3,1
