,round,tube,sp_div_H,tot_pop_0,tot_final_pop,tot_auc,mean_fc,deg_score,nut_score
850,40.0,10.0,0.5737770394336786,17.0,725.0,62788.0,30.63883710659026,0.39688128686416624,0.5018588504685609
851,40.0,11.0,0.9011555120637855,25.0,955.0,62796.0,60.07754928621719,0.6339058972432632,0.999660445422037
852,40.0,12.0,0.9439898167808417,29.0,780.0,62800.0,44.07718929444546,0.38963971038159506,0.8792352920868324
853,40.0,13.0,0.8893918920804973,20.0,1056.0,62791.0,49.13881890056473,0.6354434600583555,0.9997023621056528
854,40.0,14.0,0.9409814722200511,27.0,978.0,62798.0,47.08058718827442,0.6295993589137391,0.9997253353790956
855,40.0,15.0,0.950110307451599,27.0,980.0,62798.0,29.546816520399496,0.6437878136348905,0.9997413592516678
856,40.0,16.0,0.9548864878768023,29.0,958.0,62800.0,28.948356893261227,0.6355276935736213,0.9997505618580248
857,40.0,17.0,0.812202393953725,27.0,844.0,62798.0,53.91225973242794,0.33373701997967875,0.9998371446272288
858,40.0,18.0,0.9117171597649343,38.0,981.0,62809.0,24.479859388924044,0.6689980156382953,0.9996166353433319
859,40.0,19.0,0.7110750060846758,23.0,791.0,62794.0,30.840219590710806,0.43891960225560045,0.6062302028224973
860,40.0,20.0,0.910549066834297,25.0,1014.0,62357.0,43.2985221168509,0.6225423306997303,0.9997468486601375
861,41.0,0.0,0.5325647355223949,29.0,775.0,55891.0,18.379614384016822,0.3933914864750445,0.501366714616923
862,41.0,1.0,0.8910861286714316,20.0,940.0,55882.0,53.86888042160959,0.58865560491781,0.9476029140364878
863,41.0,2.0,0.8958585704617258,27.0,992.0,55889.0,35.023758485426775,0.6417046299404714,0.9997289624976096
864,41.0,3.0,0.9819399255978989,23.0,985.0,55885.0,43.0614697271458,0.6344712076473946,0.9997774821130921
865,41.0,4.0,0.81487002335095,15.0,948.0,55877.0,60.84110874586974,0.5272560559226469,0.8050462984535791
866,41.0,5.0,1.0780634980005066,37.0,945.0,55899.0,24.332504352125593,0.5587313528693404,0.9997422846576585
867,41.0,6.0,1.00291494055659,26.0,1049.0,55888.0,53.339740889780046,0.645019438698331,0.9996533661589406
868,41.0,7.0,0.959178663462218,24.0,992.0,55886.0,41.51382295730477,0.6417084860959009,0.9997196376439388
869,41.0,8.0,1.0002769809558483,26.0,985.0,55888.0,36.85587528212484,0.6453216218335209,0.9997107109121778
870,41.0,9.0,0.9282582597425952,19.0,969.0,55881.0,50.14332952913705,0.6074219181274015,0.9996227197280946
871,41.0,10.0,0.9115010938869561,27.0,986.0,55889.0,36.67015474451166,0.631786885752697,0.9997265248435357
872,41.0,11.0,0.8758504766679669,20.0,1049.0,55882.0,81.0986533522994,0.6133300709401094,0.9987863037294455
873,41.0,12.0,1.0569603180452938,27.0,1015.0,55889.0,57.93193330941395,0.5927477210869811,0.9997403415477724
874,41.0,13.0,0.6393172199014896,26.0,732.0,55888.0,48.86486986686612,0.39272640258374636,0.50211839219755
875,41.0,14.0,0.9518947010166559,39.0,911.0,55901.0,24.277134638622037,0.6377600677913213,0.9998027954975802
876,41.0,15.0,0.9337082197934514,36.0,973.0,55898.0,30.640536244751008,0.6080533601192402,0.9996471966786207
