,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,13,20,15,10,14,0
1,1,18,11,10,14,9,6,20
2,2,0,11,15,13,5,1,2
3,3,13,0,17,18,15,7,1
4,4,1,19,2,14,10,15,3
5,5,13,17,4,8,14,12,6
6,6,5,9,4,7,19,17,12
7,7,5,12,14,0,9,17,1
8,8,18,9,11,19,12,8,6
9,9,20,1,13,11,6,7,15
10,10,3,1,11,12,8,19,2
11,11,4,20,15,14,12,18,7
12,12,7,3,5,4,16,10,13
13,13,4,1,18,20,0,3,19
14,14,14,1,13,10,19,9,17
15,15,19,7,11,15,16,8,13
16,16,2,18,1,14,4,15,9
17,17,4,20,7,8,12,16,0
18,18,1,16,11,7,20,19,5
19,19,4,13,7,3,11,20,16
20,20,18,2,12,3,6,20,19
21,21,7,19,16,8,2,6,18
22,22,5,11,6,9,15,19,3
23,23,12,11,19,5,20,2,10
24,24,14,7,6,9,10,0,11
25,25,13,9,6,5,15,2,10
26,26,9,19,8,6,16,14,11
27,27,14,20,10,12,11,8,9
28,28,20,17,13,12,6,8,2
29,29,12,5,19,15,8,1,14
30,30,0,9,10,1,15,7,14
31,31,8,7,18,17,9,10,6
32,32,9,13,6,0,11,10,1
33,33,9,0,10,17,3,8,5
34,34,6,9,17,14,18,5,19
35,35,5,14,19,4,13,6,9
36,36,8,1,6,2,18,3,7
37,37,19,20,2,17,6,0,16
38,38,2,0,4,7,11,5,14
39,39,19,9,18,6,8,15,3
40,40,10,8,4,15,12,19,1
41,41,4,3,14,1,2,10,16
42,42,13,18,6,14,4,8,17
43,43,15,10,18,7,8,3,6
44,44,13,17,9,7,15,12,2
45,45,17,13,8,16,4,0,9
46,46,4,2,9,6,20,18,1
47,47,10,8,3,2,20,1,12
48,48,4,5,16,17,20,7,3
