,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,16,5,10,17,6,11
1,1,17,16,1,13,20,3,0
2,2,1,13,2,16,0,4,14
3,3,0,8,5,6,17,9,16
4,4,13,17,16,20,1,11,10
5,5,10,6,18,11,12,0,4
6,6,8,14,1,6,9,13,11
7,7,19,13,20,6,1,18,0
8,8,20,1,12,3,7,19,15
9,9,5,8,11,18,20,15,7
10,10,1,5,10,17,11,14,4
11,11,18,15,8,5,1,14,7
12,12,10,3,14,0,9,18,13
13,13,9,8,0,17,15,10,3
14,14,20,5,14,3,12,13,4
15,15,3,18,9,5,15,12,0
16,16,20,0,17,16,9,2,12
17,17,9,2,18,20,14,10,16
18,18,6,15,9,14,18,17,13
19,19,0,18,20,15,11,14,5
20,20,5,18,15,3,0,6,2
21,21,9,17,12,11,19,2,15
22,22,15,10,9,4,13,6,17
23,23,0,8,13,1,16,6,15
24,24,5,12,16,20,2,17,19
25,25,1,8,6,3,14,15,19
26,26,1,9,7,19,15,17,8
27,27,5,12,6,1,13,7,11
28,28,0,8,2,14,1,19,6
29,29,18,20,4,10,16,6,1
30,30,4,5,15,16,1,17,2
31,31,17,12,9,7,19,16,1
32,32,16,13,12,4,14,19,7
33,33,4,18,5,2,8,20,12
34,34,3,5,18,15,17,14,8
35,35,13,20,4,16,3,1,5
36,36,20,14,0,17,2,12,4
37,37,11,7,18,10,20,1,13
38,38,0,20,14,17,9,3,18
39,39,5,1,0,16,19,8,4
40,40,9,14,7,20,1,16,13
41,41,7,5,1,13,18,6,4
42,42,16,12,0,17,11,14,3
43,43,5,18,0,12,14,11,16
44,44,6,18,15,17,12,2,1
45,45,17,7,1,14,2,4,3
46,46,20,12,9,13,5,4,8
47,47,14,3,12,20,4,9,7
48,48,14,5,10,3,15,16,11
