,round,tube0,tube1,tube2
0,0,6,7,8
1,1,7,2,0
2,2,3,7,4
3,3,6,0,1
4,4,7,8,1
5,5,1,9,5
6,6,3,5,9
7,7,7,3,4
8,8,4,2,9
9,9,2,8,7
10,10,4,5,9
11,11,6,3,5
12,12,8,5,9
13,13,7,8,5
14,14,1,6,8
15,15,8,5,1
16,16,5,4,0
17,17,4,3,8
18,18,7,8,1
19,19,7,3,0
20,20,0,3,8
21,21,9,7,6
22,22,3,8,5
23,23,2,1,5
