,round,tube,sp_div_H,tot_pop_0,tot_final_pop,tot_auc,mean_fc,deg_score,nut_score
0,0.0,0.0,0.8956226179429843,40.0,366.0,17927.0,9.14999085000915,0.3859971939879734,0.6572136379664619
1,0.0,1.0,0.7514771380801257,40.0,405.0,40559.0,10.124989875010126,0.26370870234379185,0.37696482774434303
2,0.0,2.0,1.0638074977680254,40.0,566.0,44168.0,14.14998585001415,0.4907247140085642,0.9999310852754847
3,0.0,3.0,1.0557365583174012,40.0,477.0,37173.0,11.924988075011926,0.40216833900750926,0.6816938708306268
4,0.0,4.0,0.57718730730355,40.0,811.0,59886.0,20.274979725020277,0.3833958530646475,0.668273497353181
5,0.0,5.0,1.0980394596971774,40.0,608.0,53374.0,15.1999848000152,0.4452375802261971,0.4999999228156009
6,0.0,6.0,0.8432875690879494,40.0,720.0,70451.0,17.999982000018,0.36983579317954374,0.9997416017429307
7,0.0,7.0,1.0036572297259014,40.0,358.0,18695.0,8.94999105000895,0.4207714770248182,0.7014590585432281
8,0.0,8.0,0.6858510495912992,40.0,442.0,20822.0,11.04998895001105,0.533428270298131,0.5076650761947303
9,0.0,9.0,0.9070349111364946,40.0,570.0,20199.0,14.24998575001425,0.5807726137355808,0.7577269010172376
10,0.0,10.0,0.6674307749707252,40.0,323.0,28841.0,8.074991925008074,0.3083804397921057,0.3419902819788089
11,0.0,11.0,0.7589329914948427,40.0,877.0,62746.0,21.924978075021926,0.5932591918021037,0.9114926727701349
12,0.0,12.0,1.116201146301609,40.0,513.0,22200.0,12.824987175012826,0.6010990182300004,0.6930397481687812
13,0.0,13.0,0.47286555594424945,40.0,864.0,61968.0,21.599978400021598,0.4029191505005978,0.5525082055027404
14,0.0,14.0,0.8783116129162141,40.0,306.0,22125.0,7.6499923500076505,0.46177599848540274,0.3898348327438034
15,0.0,15.0,0.4291845356079055,40.0,545.0,57351.0,13.624986375013625,0.2554033850543729,0.6066338956792201
16,0.0,16.0,1.1228676014168129,40.0,520.0,31081.0,12.999987000013,0.5367883283276766,0.6264050536173769
17,0.0,17.0,0.7562906129890243,40.0,736.0,78674.0,18.399981600018403,0.33578426397428585,0.999885671161592
18,0.0,18.0,0.5866210792115956,40.0,400.0,30188.0,9.99999000001,0.39136983188577124,0.619548443835477
19,0.0,19.0,0.6138280043913891,40.0,453.0,29377.0,11.324988675011324,0.39795257147646346,0.6171490348711979
20,0.0,20.0,1.0083553353269237,40.0,362.0,23542.0,9.04999095000905,0.4115645582768348,0.3882900078529782
21,1.0,0.0,0.8383101915450271,116.0,939.0,72634.0,8.472853286044224,0.6335518417530401,0.9996424082267247
22,1.0,1.0,0.21028341228613337,44.0,148.0,9801.0,3.6666648472231262,0.3611635884974024,0.29289320011887354
23,1.0,2.0,0.8629768289062406,83.0,427.0,28750.0,4.414065283350163,0.601768099342318,0.5639797082022502
24,1.0,3.0,0.7076914340686538,49.0,149.0,12752.0,3.096489112374639,0.37204931658006013,0.36475585266897514
25,1.0,4.0,1.1988878270901597,90.0,543.0,43692.0,8.605531853581754,0.5177742230059683,0.9998283299465278
26,1.0,5.0,1.0731738902823942,109.0,998.0,90075.0,11.140249500591517,0.4741064295571802,0.9997186353730234
27,1.0,6.0,1.1303036000924964,61.0,530.0,26596.0,9.646967949272836,0.634139815686033,0.7356787523396863
28,1.0,7.0,0.8348289158122195,79.0,809.0,39139.0,10.008337470394379,0.6274094035600231,0.8469883494289988
29,1.0,8.0,-0.0,26.0,169.0,10296.0,6.499997500000962,0.3297424750932315,0.2928931999378781
30,1.0,9.0,0.788468844490577,71.0,420.0,24787.0,5.6238064968648285,0.5933913456437023,0.571939952250489
31,1.0,10.0,1.1337918168638803,83.0,500.0,38391.0,5.717964151560473,0.5528170762721624,0.6274845271338496
32,1.0,11.0,0.044819624275764414,51.0,524.0,50984.0,10.079996121847646,0.27548740933279503,0.38598047156439097
33,1.0,12.0,0.8675305416068997,56.0,717.0,26864.0,17.449247244772174,0.6163909951559872,0.8301212409427753
34,1.0,13.0,0.8141946751073449,82.0,406.0,26827.0,4.713884799159187,0.596489758116123,0.5594987393558615
35,1.0,14.0,1.1812872565249422,69.0,486.0,34172.0,7.019877901271927,0.5683939576835345,0.6119454544250511
36,1.0,15.0,0.9619008054049414,78.0,293.0,24262.0,3.6364053830417973,0.5197712449966124,0.4420205279470204
37,1.0,16.0,0.49727862854458443,59.0,130.0,13208.0,1.9824948342063786,0.3397216126903375,0.26339036164027485
38,1.0,17.0,1.4930713016061796,120.0,424.0,29259.0,3.8414770301991044,0.6380950275947673,0.7240340646971242
39,1.0,18.0,1.2114486899448087,109.0,486.0,41527.0,4.233990802046219,0.5860061810629799,0.7150615661578079
40,1.0,19.0,1.1167610707055233,102.0,425.0,33549.0,3.898844099353327,0.5505174790211291,0.5524814745566868
41,1.0,20.0,1.0512774272540621,85.0,485.0,39989.0,5.336887418938593,0.5298200140108564,0.647063595609982
42,2.0,0.0,0.8759138552156812,82.0,763.0,39320.0,8.292003277427256,0.6367334456611675,0.8585214265112939
43,2.0,1.0,-0.0,12.0,187.0,10181.0,15.583320347233045,0.33245466890736286,0.2928931873890228
44,2.0,2.0,0.8090232522307627,66.0,384.0,25924.0,5.541706541909982,0.5867302955006704,0.526155678886137
45,2.0,3.0,1.154722920179299,79.0,404.0,29096.0,5.084915824861381,0.562319515189883,0.5881835613935885
46,2.0,4.0,0.8921287101939439,115.0,902.0,71897.0,7.828830806910152,0.6346112433183104,0.9997143336067201
47,2.0,5.0,1.4805502292911452,115.0,480.0,31725.0,4.394128825627939,0.6471753403887541,0.7684820157871708
48,2.0,6.0,0.7898911310755298,69.0,435.0,25032.0,6.77779209439794,0.5871927427747978,0.5340103241092611
49,2.0,7.0,1.428792773816941,104.0,431.0,31289.0,4.255466825871781,0.6124183183131202,0.6548390536489463
50,2.0,8.0,1.1630635409889776,79.0,597.0,32388.0,7.850773309683737,0.6717057271347457,0.8542926518103235
51,2.0,9.0,0.8428321049049277,72.0,688.0,32553.0,9.475183974618101,0.6173880860341812,0.792683032085008
52,2.0,10.0,1.5458718395971327,130.0,594.0,38296.0,4.28982175072391,0.7100202101041498,0.8969538543597311
53,2.0,11.0,1.3925793015429089,97.0,518.0,30852.0,5.144138605418574,0.6274016584746633,0.7688920076012244
54,2.0,12.0,0.843684556612535,64.0,358.0,21070.0,5.872370715658648,0.5369283866805445,0.49533456774266893
55,2.0,13.0,1.3178829431309782,106.0,875.0,66306.0,11.253156150783463,0.6780963173394793,0.9996738100594187
56,2.0,14.0,0.8042756880638244,82.0,781.0,33684.0,11.157648861093012,0.6390621215987827,0.8529205784538343
57,2.0,15.0,1.166640569591059,80.0,577.0,33902.0,7.458853456583739,0.6566754729553932,0.8182974625131917
58,2.0,16.0,0.9785732359917401,93.0,487.0,37431.0,7.071449766138817,0.5886612306272943,0.5832405548004195
59,2.0,17.0,0.7732649069217327,93.0,882.0,70308.0,9.128486995098182,0.6100447607079691,0.999625574738914
60,2.0,18.0,1.185199292680658,156.0,789.0,76419.0,5.969438593969724,0.5216135440657378,0.9997398079769598
