,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,8,12,3,11,16,18
1,1,18,13,4,9,6,19,12
2,2,16,12,11,19,0,6,2
3,3,2,14,17,13,9,0,12
4,4,6,19,17,18,16,12,15
5,5,20,4,1,8,6,18,14
6,6,5,4,19,13,16,6,12
7,7,20,1,7,3,2,16,10
8,8,12,14,18,2,4,10,6
9,9,1,4,16,18,2,7,14
10,10,8,7,13,16,15,1,12
11,11,15,14,5,20,13,7,8
12,12,20,11,1,8,10,6,19
13,13,6,13,15,9,17,10,5
14,14,19,12,10,11,1,8,9
15,15,16,7,1,11,13,9,4
16,16,4,15,2,20,17,0,14
17,17,13,7,0,5,15,10,19
18,18,9,3,12,20,18,14,10
19,19,5,2,4,10,1,12,15
20,20,12,0,19,6,15,16,18
21,21,12,3,9,19,10,7,4
22,22,6,4,8,9,13,3,7
23,23,1,6,14,13,18,10,4
24,24,13,8,19,0,3,10,5
25,25,10,9,4,6,1,3,0
26,26,6,3,16,2,19,11,15
27,27,18,7,17,9,20,5,2
28,28,0,13,2,12,1,19,4
29,29,6,17,19,8,7,5,3
30,30,2,19,13,14,15,3,17
31,31,1,20,6,7,2,17,10
32,32,8,20,2,13,15,14,12
33,33,10,13,2,17,9,7,20
34,34,11,4,9,18,12,8,15
35,35,18,17,12,3,20,16,10
36,36,1,6,8,7,17,16,20
37,37,14,17,1,7,18,11,4
38,38,3,18,8,17,7,9,10
39,39,1,9,17,12,19,10,3
40,40,12,16,14,8,20,4,17
41,41,4,5,1,8,10,9,17
42,42,8,6,4,14,18,10,2
43,43,3,12,6,19,10,0,8
44,44,1,2,5,17,8,6,15
45,45,16,6,20,17,0,8,14
46,46,17,2,18,8,20,3,15
47,47,9,13,11,4,2,14,20
48,48,13,20,19,3,18,1,15
