,round,tube0,tube1,tube2
0,0,9,5,2
1,1,7,2,4
2,2,0,4,3
3,3,4,8,0
4,4,8,6,2
5,5,3,6,0
6,6,0,9,1
7,7,2,6,9
8,8,7,2,1
9,9,6,7,0
10,10,3,1,2
11,11,5,2,7
12,12,5,6,4
13,13,3,6,7
14,14,3,5,8
15,15,1,3,0
16,16,6,7,4
17,17,3,5,4
18,18,9,7,6
19,19,0,6,9
20,20,0,2,1
21,21,1,9,5
22,22,4,5,1
23,23,1,9,2
