,round,tube0,tube1,tube2
0,0,7,1,3
1,1,3,0,7
2,2,1,4,0
3,3,1,7,6
4,4,2,7,5
5,5,5,6,7
6,6,8,4,2
7,7,6,2,3
8,8,7,5,9
9,9,1,3,5
10,10,2,7,5
11,11,0,7,2
12,12,3,9,4
13,13,3,4,6
14,14,8,7,3
15,15,4,0,2
16,16,9,5,2
17,17,1,3,4
18,18,6,9,8
19,19,7,2,8
20,20,7,8,0
21,21,5,6,1
22,22,3,7,9
23,23,4,5,0
