,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,17,4,13,15,7,12
1,1,2,15,12,5,3,7,6
2,2,10,20,17,14,4,9,5
3,3,11,20,14,17,15,3,13
4,4,19,15,17,6,13,12,1
5,5,18,14,4,13,3,1,15
6,6,14,2,7,3,5,15,1
7,7,20,8,12,17,18,5,10
8,8,12,14,19,3,18,6,2
9,9,6,14,20,15,10,12,16
10,10,2,14,11,0,15,13,5
11,11,14,10,19,1,16,12,18
12,12,0,20,15,16,18,8,3
13,13,14,1,7,17,9,5,19
14,14,12,15,16,7,14,10,17
15,15,19,16,13,1,15,8,18
16,16,7,4,1,9,13,15,12
17,17,3,10,14,1,7,13,18
18,18,11,16,20,5,19,2,13
19,19,2,4,5,10,18,19,13
20,20,20,3,5,11,10,1,15
21,21,6,17,14,7,1,11,19
22,22,6,0,13,15,20,8,9
23,23,12,14,11,16,4,20,15
24,24,9,18,17,14,15,7,20
25,25,3,13,18,6,11,17,0
26,26,14,13,8,19,17,11,20
27,27,16,14,5,18,13,10,1
28,28,16,14,19,9,20,10,13
29,29,2,17,6,19,7,15,4
30,30,20,5,7,9,4,15,0
31,31,16,13,6,11,5,15,8
32,32,4,11,5,20,0,6,18
33,33,20,14,8,16,11,19,6
34,34,0,17,20,8,13,9,10
35,35,18,20,7,11,12,3,4
36,36,5,15,4,0,1,13,16
37,37,3,19,7,15,20,1,16
38,38,7,1,6,13,18,12,8
39,39,10,3,19,18,0,15,13
40,40,14,9,16,1,12,18,6
41,41,8,13,17,7,12,0,18
42,42,11,12,0,5,10,1,9
43,43,2,11,3,8,7,15,13
44,44,8,10,6,13,5,0,18
45,45,1,5,20,9,14,8,0
46,46,6,12,7,4,9,14,2
47,47,18,4,11,7,10,14,8
48,48,9,6,16,19,2,8,7
