,round,tube0,tube1,tube2
0,0,5,1,4
1,1,1,3,8
2,2,1,6,2
3,3,2,4,6
4,4,4,1,6
5,5,5,9,2
6,6,7,0,2
7,7,6,8,9
8,8,5,0,1
9,9,9,3,4
10,10,9,6,7
11,11,3,6,1
12,12,6,2,9
13,13,2,0,7
14,14,9,1,0
15,15,0,6,9
16,16,5,9,8
17,17,6,0,8
18,18,4,9,2
19,19,4,5,3
20,20,3,7,8
21,21,6,1,0
22,22,3,4,8
23,23,8,2,4
