,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,700
2,0.0,0.0,2.0,595.9854379274653
3,0.0,0.0,3.0,394.8270845260923
4,0,0,4,700
5,0.0,0.0,5.0,613.9425586067365
6,0,0,6,700
7,0,0,7,700
8,0,0,8,700
9,0.0,0.0,9.0,500.23891899541474
10,0,1,0,700
11,0,1,1,700
12,0.0,1.0,2.0,592.9494028407015
13,0.0,1.0,3.0,385.9195271567421
14,0,1,4,700
15,0.0,1.0,5.0,611.4306659799632
16,0,1,6,700
17,0,1,7,700
18,0,1,8,700
19,0.0,1.0,9.0,494.4081810793441
20,0,2,0,700
21,0,2,1,700
22,0.0,2.0,2.0,600.3876888032731
23,0.0,2.0,3.0,407.7430427116488
24,0,2,4,700
25,0.0,2.0,5.0,617.5848029155585
26,0,2,6,700
27,0,2,7,700
28,0,2,8,700
29,0.0,2.0,9.0,508.6934889737171
