,round,tube0,tube1,tube2
0,0,9,7,8
1,1,2,9,4
2,2,4,0,2
3,3,7,0,2
4,4,9,6,8
5,5,1,8,0
6,6,8,7,1
7,7,6,4,5
8,8,2,7,1
9,9,9,3,0
10,10,6,1,7
11,11,0,7,3
12,12,7,4,6
13,13,9,0,1
14,14,0,8,1
15,15,7,8,4
16,16,7,1,8
17,17,4,9,7
18,18,3,9,0
19,19,2,8,7
20,20,0,4,8
21,21,0,9,8
22,22,0,3,5
23,23,1,5,2
