,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,6,4,2,14,19,1
1,1,9,3,5,8,6,7,4
2,2,5,13,20,12,17,3,4
3,3,9,11,1,15,0,4,2
4,4,15,5,3,10,12,11,7
5,5,12,3,13,5,10,11,7
6,6,0,18,2,19,5,15,14
7,7,8,7,6,20,14,15,16
8,8,2,7,5,13,1,3,4
9,9,8,19,5,6,13,7,18
10,10,1,0,10,15,3,13,5
11,11,5,6,8,7,12,19,18
12,12,9,18,2,17,13,8,14
13,13,6,3,13,15,8,5,12
14,14,3,10,17,5,9,4,18
15,15,15,17,2,6,10,18,9
16,16,20,16,12,2,19,14,8
17,17,8,13,6,10,12,20,7
18,18,14,11,17,16,5,7,4
19,19,17,12,5,18,10,9,6
20,20,12,8,13,6,17,3,1
21,21,2,0,11,1,3,13,14
22,22,2,8,0,15,13,1,20
23,23,7,9,0,16,20,3,19
24,24,20,1,12,16,8,4,18
25,25,11,5,2,14,3,0,20
26,26,7,6,3,13,1,11,17
27,27,0,19,18,11,20,9,4
28,28,1,5,20,18,0,12,19
29,29,14,5,0,1,12,4,19
30,30,12,9,18,13,19,6,8
31,31,6,1,15,0,17,3,8
32,32,14,0,15,8,7,1,5
33,33,18,10,6,2,14,5,3
34,34,15,3,1,9,12,13,19
35,35,3,15,1,13,6,10,9
36,36,9,12,14,10,6,11,1
37,37,15,9,17,12,18,8,1
38,38,5,16,6,10,4,1,0
39,39,17,9,19,0,6,16,8
40,40,10,16,14,7,6,19,15
41,41,19,18,17,16,5,13,8
42,42,16,7,9,4,17,13,19
43,43,4,13,9,6,18,16,7
44,44,4,11,14,9,1,6,10
45,45,3,10,8,6,11,18,7
46,46,15,1,9,10,19,12,0
47,47,1,4,17,9,20,18,5
48,48,11,15,1,16,3,20,10
