,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,0,16,13,10,19,6
1,1,11,18,17,9,13,19,1
2,2,15,4,5,9,1,11,6
3,3,4,11,9,12,16,5,3
4,4,10,7,5,20,13,19,16
5,5,2,13,9,6,20,10,14
6,6,7,0,3,19,5,9,10
7,7,16,14,11,13,10,18,17
8,8,12,0,9,13,19,4,14
9,9,12,3,8,19,9,15,16
10,10,5,3,10,6,11,18,15
11,11,8,18,11,15,19,4,20
12,12,0,17,15,12,10,5,19
13,13,3,0,8,6,19,1,9
14,14,7,4,12,17,6,18,2
15,15,18,3,12,6,14,19,17
16,16,2,9,7,8,13,18,10
17,17,6,18,4,16,8,2,5
18,18,4,7,16,3,2,5,12
19,19,18,0,19,17,11,20,3
20,20,1,14,17,3,0,4,11
21,21,11,7,19,9,2,18,6
22,22,20,7,6,16,15,13,19
23,23,3,11,13,18,4,5,17
24,24,18,17,12,19,7,13,5
25,25,4,2,3,0,19,1,7
26,26,0,7,18,6,4,9,19
27,27,1,18,14,6,17,8,3
28,28,5,11,3,15,10,19,18
29,29,4,8,13,15,5,19,10
30,30,19,15,12,13,2,20,10
31,31,20,13,14,8,0,2,7
32,32,0,15,8,2,20,4,7
33,33,12,11,5,4,14,13,2
34,34,17,10,4,8,19,0,1
35,35,17,5,1,13,8,10,3
36,36,6,16,17,13,1,20,2
37,37,18,3,19,5,16,1,6
38,38,12,5,8,4,16,17,19
39,39,12,14,3,10,18,17,1
40,40,5,14,18,8,19,11,12
41,41,4,1,20,11,14,15,8
42,42,1,20,3,19,4,12,0
43,43,9,19,10,3,11,16,7
44,44,18,3,19,2,0,12,13
45,45,0,14,2,4,15,6,16
46,46,2,17,12,0,19,3,20
47,47,5,11,8,17,15,2,10
48,48,15,0,9,12,11,3,10
