,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,4,12,7,15,3,1
1,1,0,1,11,10,9,18,14
2,2,1,2,0,8,3,5,9
3,3,1,20,11,5,16,0,4
4,4,13,14,20,16,17,2,0
5,5,7,4,3,15,11,1,9
6,6,1,18,4,13,9,10,12
7,7,16,5,20,17,2,13,7
8,8,0,10,18,1,15,14,5
9,9,3,1,18,15,9,7,16
10,10,13,1,16,9,0,7,15
11,11,1,12,0,14,3,18,17
12,12,2,6,11,10,12,1,14
13,13,4,15,10,17,8,20,16
14,14,0,8,16,18,10,5,11
15,15,2,10,19,13,0,3,17
16,16,6,12,1,2,16,5,13
17,17,7,5,19,6,13,15,2
18,18,15,14,11,16,8,6,1
19,19,14,15,8,4,9,11,19
20,20,8,18,10,0,20,11,16
21,21,2,11,8,19,13,0,17
22,22,13,9,11,6,3,15,1
23,23,10,12,7,4,8,14,11
24,24,20,12,15,4,1,9,0
25,25,3,14,12,2,13,1,15
26,26,12,19,5,3,7,10,13
27,27,4,9,3,20,14,0,16
28,28,11,14,16,9,2,10,15
29,29,1,16,4,10,2,19,11
30,30,10,6,14,16,4,8,5
31,31,12,1,19,4,0,8,2
32,32,18,2,12,0,17,16,3
33,33,11,1,4,0,7,6,18
34,34,3,12,1,9,20,18,6
35,35,11,1,10,2,13,16,17
36,36,20,4,10,7,17,3,8
37,37,13,10,20,1,16,19,5
38,38,12,8,17,14,20,9,1
39,39,9,11,13,10,1,8,6
40,40,0,13,2,3,1,8,11
41,41,1,11,10,6,18,14,15
42,42,20,8,7,17,19,16,6
43,43,5,0,2,11,6,17,16
44,44,14,13,16,0,9,3,11
45,45,16,1,9,11,10,20,3
46,46,7,17,4,2,6,1,18
47,47,2,9,12,4,10,7,13
48,48,9,19,0,8,4,6,14
