,round,tube0,tube1,tube2
0,0,8,4,6
1,1,9,7,6
2,2,0,6,7
3,3,2,9,3
4,4,5,6,4
5,5,0,4,1
6,6,7,8,0
7,7,7,0,5
8,8,2,1,4
9,9,3,5,8
10,10,0,7,9
11,11,2,1,9
12,12,6,7,0
13,13,9,8,6
14,14,7,4,2
15,15,6,4,5
16,16,8,4,1
17,17,3,4,6
18,18,5,2,4
19,19,0,4,3
20,20,2,8,6
21,21,3,2,8
22,22,9,2,1
23,23,5,9,7
