,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,10,6,12,19,13,2
1,1,0,1,2,10,18,8,3
2,2,2,5,8,4,3,6,1
3,3,4,6,8,7,3,15,0
4,4,12,14,13,8,7,11,3
5,5,5,0,4,13,14,7,9
6,6,2,4,6,7,0,12,9
7,7,13,18,2,15,9,8,0
8,8,14,16,2,3,9,5,17
9,9,20,12,6,10,2,3,4
10,10,6,9,0,16,14,4,10
11,11,14,0,12,2,15,9,17
12,12,8,4,3,17,2,7,11
13,13,7,0,4,10,3,1,12
14,14,12,14,3,8,5,2,7
15,15,9,0,8,1,18,15,3
16,16,9,6,18,14,13,2,5
17,17,17,4,10,18,11,7,13
18,18,8,17,9,3,13,7,4
19,19,18,17,13,0,9,15,10
20,20,14,3,18,6,19,8,15
21,21,1,12,9,17,13,20,3
22,22,6,3,0,10,11,2,13
23,23,6,17,3,4,0,18,1
24,24,0,16,1,12,9,14,4
25,25,20,4,0,13,15,17,9
26,26,18,7,8,3,1,5,4
27,27,15,20,16,17,12,14,19
28,28,12,13,18,4,15,1,5
29,29,18,3,6,2,11,0,20
30,30,3,1,6,2,18,14,15
31,31,4,16,7,15,3,2,18
32,32,12,0,1,5,11,7,17
33,33,2,20,6,18,13,12,11
34,34,1,5,15,4,2,8,10
35,35,2,14,4,7,16,17,15
36,36,1,16,7,5,12,9,4
37,37,15,2,10,18,17,9,13
38,38,17,13,15,14,6,2,5
39,39,20,1,11,4,9,13,10
40,40,3,14,4,19,6,15,10
41,41,0,4,3,16,11,8,6
42,42,15,4,6,2,7,8,18
43,43,10,3,5,1,0,16,6
44,44,1,2,4,19,3,16,0
45,45,1,20,17,10,19,16,11
46,46,1,0,12,6,15,17,20
47,47,0,1,4,5,16,6,10
48,48,3,0,10,4,9,6,20
