,round,tube0,tube1,tube2
0,0,5,1,0
1,1,3,6,5
2,2,7,2,1
3,3,9,4,8
4,4,3,9,2
5,5,6,1,8
6,6,4,9,3
7,7,1,3,6
8,8,2,4,7
9,9,0,3,9
10,10,9,8,1
11,11,8,7,0
12,12,1,0,9
13,13,8,7,1
14,14,7,5,1
15,15,0,9,2
16,16,0,1,6
17,17,4,0,2
18,18,3,9,8
19,19,3,2,6
20,20,0,2,5
21,21,9,0,7
22,22,5,1,4
23,23,7,6,2
