,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,1,19,10,13,18,15,7
1,1,14,18,13,15,5,17,19
2,2,16,18,20,11,0,3,6
3,3,13,8,5,1,12,9,19
4,4,16,19,11,20,8,18,9
5,5,14,13,3,7,16,10,2
6,6,18,13,8,20,0,6,11
7,7,0,18,10,15,1,20,6
8,8,15,16,9,11,14,20,10
9,9,7,17,5,18,1,16,3
10,10,18,0,11,2,1,3,20
11,11,8,6,17,5,18,16,0
12,12,9,3,18,6,10,11,1
13,13,18,7,9,2,0,15,17
14,14,2,4,15,9,3,18,12
15,15,18,0,19,2,8,17,14
16,16,12,16,19,7,17,10,6
17,17,12,13,1,4,10,11,14
18,18,8,20,18,1,0,9,2
19,19,4,0,9,16,6,10,18
20,20,15,10,8,1,3,18,11
21,21,3,19,13,2,4,18,0
22,22,18,12,1,15,13,3,10
23,23,20,19,9,14,13,3,0
24,24,0,9,13,14,6,15,20
25,25,18,19,17,6,2,20,11
26,26,3,2,5,8,12,6,9
27,27,18,19,4,10,6,0,9
28,28,10,6,18,8,12,4,0
29,29,15,3,6,19,18,5,7
30,30,8,6,16,17,5,15,9
31,31,8,11,6,17,4,1,15
32,32,11,9,5,1,6,20,13
33,33,19,14,9,5,3,15,7
34,34,15,7,13,9,12,10,19
35,35,7,1,11,16,2,3,18
36,36,11,2,19,10,8,7,20
37,37,9,18,19,0,17,11,15
38,38,16,9,11,10,13,5,2
39,39,18,8,5,14,2,6,19
40,40,13,9,0,14,10,12,11
41,41,0,18,1,10,19,7,6
42,42,14,20,0,2,9,1,15
43,43,7,11,14,2,13,20,3
44,44,20,12,16,0,19,11,14
45,45,2,12,20,7,16,9,17
46,46,20,5,11,0,16,19,3
47,47,13,7,20,10,4,0,11
48,48,3,9,14,20,12,19,15
