,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,9,18,5,8,13,11
1,1,3,10,6,12,13,4,8
2,2,20,1,13,15,8,17,6
3,3,17,11,1,5,20,4,19
4,4,20,13,12,5,8,0,11
5,5,5,4,14,13,8,9,17
6,6,3,13,8,7,18,19,6
7,7,20,5,8,15,7,18,9
8,8,0,13,1,20,7,18,10
9,9,17,19,10,0,20,3,7
10,10,13,3,12,6,10,1,19
11,11,16,5,17,7,12,3,10
12,12,15,9,6,12,20,18,3
13,13,14,17,18,2,20,15,8
14,14,12,15,2,19,16,8,1
15,15,9,17,8,5,12,15,16
16,16,1,14,19,16,3,20,10
17,17,13,15,17,18,6,20,14
18,18,20,12,19,11,8,13,10
19,19,20,5,17,6,15,13,9
20,20,4,7,3,11,6,16,1
21,21,11,7,12,14,8,6,16
22,22,19,12,15,16,10,11,17
23,23,7,3,17,18,4,20,5
24,24,9,11,19,15,13,3,4
25,25,15,5,20,7,0,12,9
26,26,16,0,9,4,13,5,7
27,27,4,12,10,3,7,16,1
28,28,10,14,15,19,16,17,12
29,29,1,8,12,19,5,9,4
30,30,1,19,13,15,12,4,9
31,31,20,14,13,18,7,12,17
32,32,4,11,2,14,1,8,15
33,33,18,7,19,17,20,10,11
34,34,20,3,6,9,7,15,19
35,35,13,4,1,2,7,8,17
36,36,13,16,14,2,8,15,11
37,37,2,15,14,17,5,6,11
38,38,4,20,5,1,9,15,10
39,39,16,15,9,17,5,20,6
40,40,16,17,9,10,12,2,14
41,41,13,12,3,0,8,1,15
42,42,3,12,19,17,8,9,7
43,43,16,9,8,17,4,11,20
44,44,4,8,5,12,9,6,7
45,45,2,12,13,6,8,11,5
46,46,1,18,0,14,17,12,8
47,47,0,4,11,15,18,17,14
48,48,6,0,8,13,12,15,4
