,round,tube,sp,st,final_pop
0,0,0,0,"(0.0, 0.03959306685952958, 0.10770163902136713, 0.0026417494411589476, 0.07014828547621456, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",20
1,0,0,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.07014828547621456, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",18
2,0,0,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.09487564939009988, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",37
3,0,1,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.09487564939009988, 0.10247925283723767, 0.15806802264052394, 0.0, 0.0, 0.0)",2
4,0,1,0,"(0.0, 0.03959306685952958, 0.10770163902136713, 0.0026417494411589476, 0.07014828547621456, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",38
5,0,1,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.09487564939009988, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",28
6,0,1,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.07014828547621456, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",13
7,0,2,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.09487564939009988, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",52
8,0,2,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.07014828547621456, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",13
9,0,2,0,"(0.0, 0.03959306685952958, 0.10770163902136713, 0.0026417494411589476, 0.07014828547621456, 0.10247925283723767, 0.1234553286915525, 0.0, 0.0, 0.0)",25
10,0,2,0,"(0.0, 0.09059708024140342, 0.10770163902136713, 0.0026417494411589476, 0.09487564939009988, 0.10247925283723767, 0.15806802264052394, 0.0, 0.0, 0.0)",3
