,round,tube0,tube1,tube2
0,0,3,6,2
1,1,0,5,1
2,2,0,7,2
3,3,7,4,1
4,4,8,7,1
5,5,5,9,0
6,6,5,1,2
7,7,5,6,8
8,8,5,6,2
9,9,5,3,2
10,10,5,9,1
11,11,3,6,4
12,12,9,1,8
13,13,1,5,2
14,14,5,2,4
15,15,4,7,1
16,16,7,1,8
17,17,7,4,5
18,18,1,9,6
19,19,0,2,5
20,20,7,5,4
21,21,0,1,3
22,22,6,3,0
23,23,9,7,2
