,round,tube0,tube1,tube2
0,0,7,5,2
1,1,3,1,4
2,2,5,2,1
3,3,1,4,9
4,4,5,1,6
5,5,1,5,6
6,6,6,2,4
7,7,7,8,2
8,8,1,3,6
9,9,5,6,8
10,10,8,1,9
11,11,8,6,0
12,12,6,2,7
13,13,6,5,9
14,14,0,6,2
15,15,4,5,8
16,16,8,2,0
17,17,6,4,1
18,18,9,3,1
19,19,4,9,3
20,20,3,2,9
21,21,9,0,1
22,22,7,1,6
23,23,8,9,4
