,round,tube0,tube1,tube2
0,0,9,0,8
1,1,2,0,4
2,2,8,3,2
3,3,5,7,3
4,4,5,3,6
5,5,7,8,6
6,6,8,1,9
7,7,2,3,9
8,8,0,6,3
9,9,2,7,1
10,10,5,2,4
11,11,3,6,7
12,12,9,8,2
13,13,7,4,5
14,14,2,6,1
15,15,9,4,3
16,16,7,3,8
17,17,2,1,3
18,18,6,7,0
19,19,1,3,7
20,20,8,4,6
21,21,3,8,1
22,22,9,8,1
23,23,4,9,6
