,round,tube,sp,st,final_pop
0,0,0,13,"(0.0, 0.03532654460025125, 0.004799054562673389, 0.0, 0.01810411441758469, 0.013262330932861622, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",198
1,0,0,13,"(0.0, 0.03532654460025125, 0.004799054562673389, 0.0, 0.009625186616168412, 0.013262330932861622, 0.0, 0.0, 0.016909035698364657, 0.00476393156717078)",18
2,0,0,13,"(0.0, 0.03532654460025125, 0.004147042158637523, 0.0, 0.01810411441758469, 0.013262330932861622, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",10
3,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",82
4,0,1,13,"(0.0, 0.03532654460025125, 0.004147042158637523, 0.0, 0.01810411441758469, 0.013262330932861622, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",29
5,0,1,13,"(0.0, 0.03532654460025125, 0.004799054562673389, 0.0, 0.01810411441758469, 0.013262330932861622, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",185
6,0,1,13,"(0.0, 0.03532654460025125, 0.004799054562673389, 0.0, 0.009625186616168412, 0.013262330932861622, 0.0, 0.0, 0.016909035698364657, 0.00476393156717078)",3
7,0,1,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",72
8,0,2,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",47
9,0,2,13,"(0.0, 0.03532654460025125, 0.004799054562673389, 0.0, 0.01810411441758469, 0.013262330932861622, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",97
10,0,2,13,"(0.0, 0.03532654460025125, 0.004147042158637523, 0.0, 0.01810411441758469, 0.013262330932861622, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",5
11,0,2,13,"(0.0, 0.03532654460025125, 0.004799054562673389, 0.0, 0.009625186616168412, 0.013262330932861622, 0.0, 0.0, 0.016909035698364657, 0.00476393156717078)",4
