,round,tube0,tube1,tube2
0,0,6,9,8
1,1,4,7,5
2,2,9,2,3
3,3,8,1,5
4,4,4,0,9
5,5,9,7,1
6,6,0,2,1
7,7,5,0,7
8,8,3,7,4
9,9,5,8,0
10,10,2,6,5
11,11,0,8,1
12,12,9,3,5
13,13,8,1,5
14,14,1,8,7
15,15,7,6,5
16,16,4,7,8
17,17,1,5,7
18,18,4,9,8
19,19,7,3,2
20,20,2,5,7
21,21,5,0,2
22,22,2,6,1
23,23,5,6,7
