,round,tube0,tube1,tube2
0,0,4,6,5
1,1,3,1,2
2,2,0,9,2
3,3,2,9,1
4,4,2,6,8
5,5,0,5,8
6,6,0,3,5
7,7,1,3,2
8,8,1,3,4
9,9,0,4,3
10,10,0,7,3
11,11,2,4,0
12,12,9,4,5
13,13,1,3,9
14,14,2,7,9
15,15,4,9,2
16,16,0,2,4
17,17,6,0,1
18,18,6,0,4
19,19,9,7,4
20,20,8,2,0
21,21,8,6,0
22,22,4,3,9
23,23,9,1,5
