,round,tube,sp,st,final_pop
0,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.08118037027797168, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",3
1,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.14314066881225157, 0.0)",5
2,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.08190952650421571, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24107105774369172, 0.0)",1
3,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",920
4,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.065745789836687, 0.2667732097353895, 0.0, 0.0, 0.0, 0.19385370626627751, 0.0)",5
5,0,0,1,"(0.015175989121493195, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",2
6,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.2518232649172223, 0.3039757614674256, 0.0, 0.0, 0.0, 0.38423457498342234, 0.0)",1
7,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.16064756895611, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",19
8,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.5155479416395492, 0.0)",1
9,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.16893786812355777, 0.0)",1
10,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.10942251566644685, 0.0)",1
11,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2332314564860804, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",33
12,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.10807256463988262, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",1
13,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.08190952650421571, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",2
14,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.1402255813007495, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",1
15,0,0,1,"(0.01817391491594892, 0.0, 0.0, 0.09007764845750801, 0.2136637339010909, 0.0, 0.0, 0.0, 0.2044813630256015, 0.0)",4
16,0,0,4,"(0.16488775833997968, 0.04886499162218148, 0.0, 0.044088279107617735, 0.0, 0.0, 0.0, 0.0, 0.14875458854448032, 0.16046160667189419)",95
17,0,0,10,"(0.06183229356803319, 0.003983248689718548, 0.06832740139210945, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",220
18,0,0,10,"(0.0763514557127558, 0.003983248689718548, 0.06832740139210945, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",1
19,0,0,10,"(0.06183229356803319, 0.003983248689718548, 0.06832740139210945, 0.0, 0.13618541878803864, 0.0, 0.0, 0.0022730731527826477, 0.0, 0.0)",2
20,0,0,10,"(0.06183229356803319, 0.003983248689718548, 0.1059748147123476, 0.0, 0.10772597225744233, 0.0, 0.0, 0.0024702701784193003, 0.0, 0.0)",2
