,round,tube,sp,st,final_pop
0,0,0,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.0344697268222281, 0.0, 0.0, 0.0, 0.0, 0.0391768000275456, 0.10594668315556541)",276
1,0,0,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.04206672934047187, 0.0, 0.0, 0.0, 0.0, 0.1118004801440863, 0.10594668315556541)",116
2,0,0,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.028662472857849643, 0.0, 0.0, 0.0, 0.0, 0.0391768000275456, 0.10594668315556541)",146
3,0,0,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.028662472857849643, 0.0, 0.0, 0.0, 0.0, 0.08809195866862626, 0.10594668315556541)",55
4,0,1,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.028662472857849643, 0.0, 0.0, 0.0, 0.0, 0.0391768000275456, 0.10594668315556541)",146
5,0,1,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.028662472857849643, 0.0, 0.0, 0.0, 0.0, 0.08809195866862626, 0.10594668315556541)",35
6,0,1,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.04206672934047187, 0.0, 0.0, 0.0, 0.0, 0.1118004801440863, 0.10594668315556541)",140
7,0,1,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.0344697268222281, 0.0, 0.0, 0.0, 0.0, 0.0391768000275456, 0.10594668315556541)",297
8,0,2,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.028662472857849643, 0.0, 0.0, 0.0, 0.0, 0.0391768000275456, 0.10594668315556541)",298
9,0,2,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.04206672934047187, 0.0, 0.0, 0.0, 0.0, 0.1118004801440863, 0.10594668315556541)",130
10,0,2,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.028662472857849643, 0.0, 0.0, 0.0, 0.0, 0.08809195866862626, 0.10594668315556541)",24
11,0,2,4,"(0.08032154635698129, 0.04886499162218148, 0.0, 0.0344697268222281, 0.0, 0.0, 0.0, 0.0, 0.0391768000275456, 0.10594668315556541)",76
