,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,12,20,16,18,9,1
1,1,9,11,2,3,4,18,12
2,2,14,15,19,10,8,6,2
3,3,5,2,4,16,7,20,3
4,4,9,7,20,19,5,8,1
5,5,1,5,12,10,19,15,0
6,6,13,9,1,2,5,12,3
7,7,1,15,9,17,13,16,11
8,8,20,4,2,9,13,17,15
9,9,14,3,15,9,0,16,1
10,10,6,8,20,7,3,2,12
11,11,11,16,14,18,5,4,6
12,12,19,9,18,5,7,11,10
13,13,14,2,15,12,13,6,0
14,14,9,10,11,4,12,19,13
15,15,12,6,11,13,4,7,14
16,16,15,1,19,14,16,17,7
17,17,17,0,11,18,6,20,7
18,18,13,14,8,5,4,1,18
19,19,10,12,5,0,7,2,3
20,20,13,8,11,15,20,7,0
21,21,11,1,13,19,4,14,12
22,22,17,3,10,12,5,13,11
23,23,4,8,6,1,13,19,0
24,24,0,7,19,12,8,20,11
25,25,4,18,15,7,13,12,0
26,26,17,6,15,10,20,7,13
27,27,9,20,0,6,15,3,4
28,28,9,11,4,15,14,12,16
29,29,17,4,7,14,12,2,13
30,30,3,11,13,8,20,10,19
31,31,0,20,5,17,18,3,16
32,32,14,12,6,9,11,2,10
33,33,10,12,16,14,5,20,11
34,34,18,17,11,4,3,6,20
35,35,15,10,20,11,7,9,2
36,36,1,13,14,15,5,17,18
37,37,20,11,4,1,0,5,16
38,38,6,13,9,5,7,2,16
39,39,1,3,6,9,10,18,13
40,40,0,7,18,17,1,16,10
41,41,13,0,7,1,9,10,3
42,42,9,1,5,12,7,10,2
43,43,20,9,15,12,14,3,1
44,44,1,6,5,11,14,13,20
45,45,3,17,16,8,19,14,18
46,46,6,3,19,5,14,4,8
47,47,4,8,17,6,19,2,20
48,48,20,8,14,11,3,10,1
