,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,6,12,5,20,1,11
1,1,12,8,20,5,4,2,3
2,2,17,16,10,8,6,5,13
3,3,18,10,15,1,7,5,19
4,4,12,16,3,1,15,9,2
5,5,17,7,18,5,10,12,13
6,6,8,2,5,9,3,17,16
7,7,2,8,15,20,16,3,19
8,8,9,13,5,4,16,17,18
9,9,10,16,3,2,11,15,17
10,10,1,13,8,9,14,19,5
11,11,16,3,15,18,7,13,6
12,12,14,20,18,10,13,7,6
13,13,8,10,20,18,7,5,14
14,14,3,18,11,13,6,20,9
15,15,8,0,10,4,1,19,2
16,16,17,20,13,6,15,0,19
17,17,3,0,19,8,5,10,14
18,18,12,8,10,14,13,16,3
19,19,1,18,13,16,20,3,2
20,20,2,6,16,5,17,10,0
21,21,1,17,7,20,3,11,6
22,22,17,3,0,7,2,10,4
23,23,2,19,0,3,18,15,6
24,24,6,14,20,17,9,7,8
25,25,3,12,5,17,16,14,0
26,26,3,14,0,6,15,17,11
27,27,7,2,15,11,10,14,13
28,28,13,14,16,8,10,1,12
29,29,7,6,13,1,17,3,5
30,30,4,15,1,16,5,13,19
31,31,8,0,14,6,16,17,2
32,32,17,14,1,19,12,16,9
33,33,11,18,8,16,13,17,12
34,34,9,13,2,10,1,16,17
35,35,7,6,9,14,0,13,20
36,36,8,11,20,0,9,1,6
37,37,18,7,11,0,4,14,17
38,38,4,15,3,2,11,20,7
39,39,10,18,8,20,5,12,16
40,40,16,3,20,0,15,10,5
41,41,20,7,15,13,1,8,19
42,42,6,17,0,9,14,11,15
43,43,6,2,14,16,8,19,4
44,44,3,10,20,5,11,7,16
45,45,19,15,6,13,0,16,17
46,46,9,18,10,5,6,3,16
47,47,8,13,1,4,5,3,7
48,48,7,11,6,2,17,19,0
