,round,tube0,tube1,tube2
0,0,1,5,0
1,1,7,4,5
2,2,4,3,7
3,3,2,5,0
4,4,6,1,2
5,5,0,6,7
6,6,0,9,5
7,7,2,7,9
8,8,2,9,0
9,9,3,1,6
10,10,5,6,0
11,11,6,2,9
12,12,0,4,3
13,13,1,9,4
14,14,4,6,9
15,15,2,3,1
16,16,8,2,5
17,17,6,1,4
18,18,8,7,4
19,19,1,5,8
20,20,1,6,5
21,21,6,2,0
22,22,6,5,7
23,23,5,8,7
