,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,8,9,3,10,12,16
1,1,7,5,1,11,12,8,18
2,2,19,5,8,7,16,20,0
3,3,6,0,1,11,3,19,9
4,4,1,19,8,3,4,14,11
5,5,14,13,2,20,11,15,5
6,6,16,17,8,9,10,7,2
7,7,20,0,1,15,4,7,11
8,8,19,8,2,16,0,15,6
9,9,3,1,8,7,19,15,6
10,10,7,6,20,9,10,8,4
11,11,7,19,12,9,5,3,0
12,12,5,10,12,4,15,6,0
13,13,18,2,5,14,8,6,4
14,14,20,3,18,13,9,8,7
15,15,14,17,6,18,1,0,12
16,16,4,19,20,12,14,10,9
17,17,14,19,9,8,1,15,0
18,18,7,18,15,6,17,14,16
19,19,13,7,9,6,17,19,20
20,20,11,5,8,3,14,6,9
21,21,19,11,8,1,16,5,18
22,22,10,13,0,2,5,14,6
23,23,12,4,13,15,10,8,16
24,24,14,7,3,6,0,9,11
25,25,14,1,11,3,5,8,16
26,26,16,9,17,11,13,3,12
27,27,13,15,0,10,3,16,7
28,28,8,4,17,1,13,3,19
29,29,20,13,18,16,15,10,7
30,30,3,13,1,16,10,11,8
31,31,14,11,17,5,15,13,20
32,32,13,3,1,11,17,12,16
33,33,15,2,4,0,19,13,3
34,34,0,12,5,16,8,2,7
35,35,13,8,3,4,11,20,17
36,36,14,3,2,20,18,8,15
37,37,9,5,0,8,14,3,12
38,38,16,14,10,19,2,0,18
39,39,13,1,11,15,18,20,3
40,40,13,20,6,8,0,16,1
41,41,9,8,6,16,17,12,20
42,42,8,14,0,2,11,20,10
43,43,11,9,7,20,15,12,4
44,44,19,3,0,20,8,14,13
45,45,18,12,15,20,9,17,16
46,46,7,20,3,10,11,9,14
47,47,7,0,1,20,9,8,13
48,48,4,20,15,12,18,6,14
