,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,16,13,8,20,10,2
1,1,10,1,15,7,0,14,2
2,2,16,20,4,18,12,15,1
3,3,5,18,20,11,7,9,8
4,4,10,7,1,6,19,12,16
5,5,2,9,1,18,11,15,19
6,6,2,12,6,9,11,18,4
7,7,20,1,11,13,10,3,18
8,8,18,12,17,9,10,8,13
9,9,6,9,2,13,20,11,17
10,10,2,15,12,17,10,1,19
11,11,19,6,16,2,14,7,20
12,12,19,13,7,11,17,0,8
13,13,15,12,11,0,4,6,20
14,14,8,12,2,18,19,6,20
15,15,5,16,7,8,14,13,11
16,16,8,10,6,20,19,18,0
17,17,0,1,19,9,8,14,17
18,18,6,10,16,9,14,8,19
19,19,3,7,1,19,16,12,0
20,20,0,6,18,2,16,9,11
21,21,1,17,9,18,19,2,7
22,22,17,19,1,3,12,15,14
23,23,1,10,0,14,6,20,15
24,24,12,16,13,2,20,0,1
25,25,13,0,15,1,9,10,5
26,26,4,2,5,19,7,16,9
27,27,15,20,1,2,0,17,11
28,28,1,20,9,10,11,15,18
29,29,11,5,4,6,15,8,12
30,30,0,19,6,20,16,15,7
31,31,6,15,13,11,10,7,14
32,32,10,8,2,5,13,0,17
33,33,2,18,17,9,4,6,16
34,34,11,1,15,4,5,14,19
35,35,15,13,11,12,16,10,19
36,36,1,9,10,12,2,7,11
37,37,16,13,5,8,11,12,15
38,38,14,6,20,1,18,0,3
39,39,10,5,9,18,12,14,7
40,40,8,1,3,15,14,20,7
41,41,19,1,10,14,2,11,20
42,42,20,7,1,12,2,15,4
43,43,6,2,16,4,7,0,3
44,44,19,12,20,11,17,15,8
45,45,17,8,3,5,20,15,19
46,46,1,0,20,17,11,13,14
47,47,17,11,0,10,20,16,3
48,48,15,20,12,11,5,9,19
