,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,16,14,11,4,18,5,20
1,1,20,1,19,5,7,17,16
2,2,11,4,10,12,15,16,9
3,3,6,0,3,1,4,15,12
4,4,8,9,14,5,11,2,1
5,5,10,2,4,9,0,3,15
6,6,3,5,19,6,10,14,16
7,7,5,3,17,11,9,16,8
8,8,14,13,9,17,2,4,1
9,9,16,7,20,0,5,11,8
10,10,19,20,0,7,12,9,1
11,11,0,16,1,11,4,15,17
12,12,7,14,15,9,20,11,6
13,13,5,15,9,11,0,16,7
14,14,11,4,19,20,17,3,13
15,15,7,18,19,14,10,17,6
16,16,4,18,1,17,12,19,0
17,17,2,1,18,15,20,11,0
18,18,5,6,8,10,20,15,12
19,19,10,5,4,13,17,3,0
20,20,10,8,9,19,16,15,7
21,21,10,2,4,0,17,11,14
22,22,15,9,0,10,17,3,11
23,23,3,14,6,0,10,13,17
24,24,8,1,18,11,9,6,0
25,25,17,3,7,2,4,8,13
26,26,15,1,19,4,18,5,12
27,27,10,0,6,14,12,3,9
28,28,16,18,14,2,9,13,11
29,29,17,14,19,16,20,5,3
30,30,6,20,10,7,5,13,19
31,31,1,12,0,15,17,5,8
32,32,7,3,11,19,9,8,20
33,33,11,3,1,19,16,6,5
34,34,14,18,15,16,19,6,1
35,35,13,8,16,2,10,9,17
36,36,20,19,9,0,8,14,7
37,37,8,12,1,20,17,19,0
38,38,17,19,4,15,3,11,13
39,39,16,1,12,20,7,6,2
40,40,18,8,16,19,15,3,9
41,41,16,19,14,5,18,15,11
42,42,14,17,2,8,20,3,19
43,43,1,14,16,17,0,11,10
44,44,1,11,6,0,17,9,4
45,45,15,0,1,19,18,12,2
46,46,1,19,18,5,7,12,20
47,47,17,5,10,4,0,9,14
48,48,7,1,4,10,12,11,14
