,round,tube0,tube1,tube2
0,0,1,2,3
1,1,8,5,7
2,2,6,5,4
3,3,6,2,0
4,4,5,0,7
5,5,5,1,9
6,6,3,5,9
7,7,8,6,1
8,8,8,4,7
9,9,0,6,8
10,10,8,5,9
11,11,0,7,3
12,12,1,4,7
13,13,3,9,2
14,14,3,2,5
15,15,5,0,9
16,16,5,1,7
17,17,3,7,8
18,18,8,4,2
19,19,9,7,3
20,20,3,5,7
21,21,8,0,3
22,22,9,2,0
23,23,7,6,1
