,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,10,6,12,19,13,2
1,1,9,6,2,20,4,13,8
2,2,19,11,10,7,3,6,18
3,3,11,13,3,10,18,12,9
4,4,8,9,14,15,16,18,10
5,5,2,0,8,6,14,17,13
6,6,14,11,7,9,1,15,17
7,7,16,0,18,1,14,8,2
8,8,2,13,10,15,12,17,11
9,9,5,11,20,4,2,19,17
10,10,10,20,6,18,2,0,8
11,11,6,20,0,12,9,11,14
12,12,17,15,0,18,1,10,13
13,13,2,9,11,6,19,4,3
14,14,15,0,19,18,6,16,12
15,15,16,4,11,12,0,15,2
16,16,11,10,4,1,7,2,5
17,17,18,14,3,4,9,10,8
18,18,20,15,7,8,11,17,2
19,19,11,4,18,12,14,19,6
20,20,0,4,3,19,13,7,18
21,21,6,3,16,19,2,9,12
22,22,14,7,19,0,3,18,15
23,23,10,7,12,20,2,6,11
24,24,0,20,10,12,4,13,5
25,25,17,3,18,15,19,4,11
26,26,11,6,8,13,2,4,20
27,27,8,15,0,16,6,19,4
28,28,5,15,7,14,18,11,13
29,29,6,4,17,19,3,13,1
30,30,5,13,6,3,20,1,10
31,31,20,12,4,6,7,19,8
32,32,4,15,5,16,13,7,18
33,33,0,16,20,1,4,14,18
34,34,7,13,20,15,12,10,19
35,35,19,2,18,16,12,9,11
36,36,20,17,5,4,8,0,10
37,37,20,5,7,14,13,3,19
38,38,18,3,4,20,0,8,10
39,39,10,7,1,11,6,13,0
40,40,13,16,2,5,17,4,7
41,41,9,1,16,7,0,14,11
42,42,13,6,18,3,9,15,11
43,43,19,20,1,3,8,11,9
44,44,14,11,8,19,9,12,18
45,45,20,16,1,8,0,15,4
46,46,2,6,14,7,4,11,8
47,47,14,20,9,2,13,19,8
48,48,14,1,2,3,10,15,5
