,round,tube0,tube1,tube2
0,0,5,4,7
1,1,5,6,8
2,2,9,4,2
3,3,1,5,8
4,4,6,2,8
5,5,7,2,5
6,6,3,2,7
7,7,1,5,4
8,8,7,5,8
9,9,2,4,0
10,10,8,2,9
11,11,4,6,8
12,12,1,4,5
13,13,9,8,0
14,14,0,5,3
15,15,0,1,8
16,16,0,6,1
17,17,7,9,1
18,18,2,9,0
19,19,3,9,2
20,20,0,6,8
21,21,6,3,7
22,22,4,3,2
23,23,7,5,8
