,round,tube0,tube1,tube2
0,0,6,1,9
1,1,0,8,5
2,2,4,5,2
3,3,6,1,9
4,4,5,3,4
5,5,8,4,2
6,6,6,4,0
7,7,4,3,5
8,8,5,9,1
9,9,5,7,1
10,10,0,2,3
11,11,0,9,2
12,12,8,9,2
13,13,3,1,0
14,14,6,3,8
15,15,3,0,6
16,16,3,6,2
17,17,6,1,7
18,18,5,1,7
19,19,1,9,3
20,20,5,0,7
21,21,0,6,8
22,22,6,9,8
23,23,4,6,3
