,round,tube,tox,amount
0,0,0,0,700
1,0.0,0.0,1.0,86.95979095564643
2,0,0,2,0
3,0,0,3,0
4,0.0,0.0,4.0,90.00738160619845
5,0.0,0.0,5.0,280.9951612921523
6,0,0,6,0
7,0,0,7,0
8,0,0,8,0
9,0.0,0.0,9.0,523.290636565266
10,0,1,0,700
11,0.0,1.0,1.0,130.52666456262276
12,0,1,2,0
13,0,1,3,0
14,0.0,1.0,4.0,118.84290743178128
15,0.0,1.0,5.0,310.7725406212389
16,0,1,6,0
17,0,1,7,0
18,0,1,8,0
19,0.0,1.0,9.0,524.8725647717158
20,0,2,0,700
21,0.0,2.0,1.0,102.446567423624
22,0,2,2,0
23,0,2,3,0
24,0.0,2.0,4.0,114.23891608973943
25,0.0,2.0,5.0,291.58016726783643
26,0.0,2.0,6.0,3.3487415412589967
27,0.0,2.0,7.0,34.967173833456314
28,0,2,8,0
29,0.0,2.0,9.0,534.4258367430159
30,0,3,0,700
31,0.0,3.0,1.0,131.44529317091423
32,0,3,2,0
33,0,3,3,0
34,0.0,3.0,4.0,127.37179064280568
35,0.0,3.0,5.0,311.40041107112233
36,0,3,6,0
37,0.0,3.0,7.0,20.78865353090638
38,0,3,8,0
39,0.0,3.0,9.0,530.89579049124
40,0,4,0,700
41,0.0,4.0,1.0,142.01664704251556
42,0,4,2,0
43,0,4,3,0
44,0.0,4.0,4.0,129.75951153241778
45,0.0,4.0,5.0,318.62579100305067
46,0,4,6,0
47,0.0,4.0,7.0,8.33087755446428
48,0,4,8,0
49,0.0,4.0,9.0,527.7941603879075
50,0,5,0,700
51,0.0,5.0,1.0,139.64424270897766
52,0,5,2,0
53,0,5,3,0
54,0.0,5.0,4.0,130.43642563616825
55,0.0,5.0,5.0,317.0042841582166
56,0,5,6,0
57,0.0,5.0,7.0,14.810213050124183
58,0,5,8,0
59,0.0,5.0,9.0,529.4073297096979
60,0,6,0,700
61,0.0,6.0,1.0,126.7812095648786
62,0,6,2,0
63,0,6,3,0
64,0.0,6.0,4.0,126.31975033125246
65,0.0,6.0,5.0,308.2125718882522
66,0,6,6,0
67,0.0,6.0,7.0,26.289348091381175
68,0,6,8,0
69,0.0,6.0,9.0,532.2653061953492
70,0,7,0,700
71,0.0,7.0,1.0,126.19249982315749
72,0,7,2,0
73,0,7,3,0
74,0.0,7.0,4.0,110.58670724356871
75,0.0,7.0,5.0,307.8101966007313
76,0,7,6,0
77,0,7,7,0
78,0,7,8,0
79,0.0,7.0,9.0,520.6410485594796
80,0,8,0,700
81,0.0,8.0,1.0,152.47745325467363
82,0,8,2,0
83,0,8,3,0
84,0.0,8.0,4.0,139.57637167922763
85,0.0,8.0,5.0,325.7756130783621
86,0,8,6,0
87,0.0,8.0,7.0,18.64411542669346
88,0,8,8,0
89,0.0,8.0,9.0,530.3618618065096
90,0,9,0,700
91,0.0,9.0,1.0,113.49955150447603
92,0,9,2,0
93,0,9,3,0
94,0.0,9.0,4.0,111.72864168965386
95,0.0,9.0,5.0,299.1347350493811
96,0,9,6,0
97,0.0,9.0,7.0,6.7344777771911275
98,0,9,8,0
99,0.0,9.0,9.0,527.3967024776434
100,1,0,0,700
101,1.0,0.0,1.0,148.48676835437828
102,1,0,2,0
103,1,0,3,0
104,1.0,0.0,4.0,135.68224112151307
105,1.0,0.0,5.0,323.0480329648353
106,1,0,6,0
107,1.0,0.0,7.0,14.256844714226006
108,1,0,8,0
109,1.0,0.0,9.0,529.2695568125052
110,1,1,0,700
111,1.0,1.0,1.0,130.1335652142104
112,1,1,2,0
113,1,1,3,0
114,1.0,1.0,4.0,119.2088506408183
115,1.0,1.0,5.0,310.5038624388821
116,1,1,6,0
117,1,1,7,0
118,1,1,8,0
119,1.0,1.0,9.0,525.3317739354694
120,1,2,0,700
121,1.0,2.0,1.0,95.51054774318371
122,1,2,2,0
123,1,2,3,0
124,1.0,2.0,4.0,70.52025177329367
125,1.0,2.0,5.0,286.8394899605402
126,1,2,6,0
127,1,2,7,0
128,1,2,8,0
129,1.0,2.0,9.0,504.5849181028343
130,1,3,0,700
131,1.0,3.0,1.0,116.532359061428
132,1,3,2,0
133,1,3,3,0
134,1.0,3.0,4.0,98.81137100422734
135,1.0,3.0,5.0,301.20761872403256
136,1,3,6,0
137,1,3,7,0
138,1,3,8,0
139,1.0,3.0,9.0,516.2206497045495
140,1,4,0,700
141,1.0,4.0,1.0,161.9234231489744
142,1,4,2,0
143,1,4,3,0
144,1.0,4.0,4.0,135.77950789631475
145,1.0,4.0,5.0,332.23180801241176
146,1,4,6,0
147,1,4,7,0
148,1,4,8,0
149,1.0,4.0,9.0,523.1057725538385
150,1,5,0,700
151,1.0,5.0,1.0,147.55149072618025
152,1,5,2,0
