,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,16,7,1,11,15,19
1,1,10,6,11,20,8,9,14
2,2,19,3,5,20,4,1,10
3,3,8,7,10,18,19,1,9
4,4,0,14,13,2,12,19,10
5,5,9,0,3,11,2,19,17
6,6,9,3,17,5,14,6,11
7,7,8,3,13,5,18,2,10
8,8,1,4,14,3,12,11,16
9,9,14,4,13,7,12,17,1
10,10,3,5,15,16,7,0,12
11,11,1,2,5,14,9,4,7
12,12,7,5,11,3,6,9,20
13,13,9,17,18,16,5,14,20
14,14,19,0,10,6,13,15,14
15,15,7,18,5,3,6,12,2
16,16,1,19,4,18,5,14,7
17,17,7,18,11,17,19,8,13
18,18,8,17,7,15,9,20,18
19,19,7,12,18,6,13,5,8
20,20,13,9,17,4,5,11,1
21,21,9,15,2,1,18,3,13
22,22,15,4,12,14,11,7,3
23,23,6,15,11,2,7,12,16
24,24,6,10,2,9,12,11,18
25,25,16,8,14,0,17,10,13
26,26,18,0,17,19,3,4,1
27,27,4,16,14,3,18,10,12
28,28,10,20,15,9,2,7,6
29,29,9,11,17,7,15,1,8
30,30,7,5,3,8,15,10,19
31,31,8,10,11,3,9,20,16
32,32,3,17,19,9,11,12,14
33,33,14,3,8,1,18,10,19
34,34,20,13,16,6,18,0,15
35,35,10,17,9,15,16,1,2
36,36,6,10,2,17,19,1,3
37,37,10,20,4,1,2,5,3
38,38,13,17,7,12,16,15,18
39,39,14,19,0,2,6,15,10
40,40,16,4,3,10,9,19,11
41,41,8,7,18,11,10,1,17
42,42,17,13,10,4,2,19,0
43,43,20,9,0,16,7,5,19
44,44,10,5,13,20,2,17,0
45,45,13,18,19,3,5,8,1
46,46,17,18,0,19,2,14,16
47,47,16,13,6,4,19,18,20
48,48,5,3,9,12,19,7,10
