,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,19,20,8,4,17,15
1,1,15,14,3,13,8,5,10
2,2,7,16,15,3,12,5,9
3,3,17,18,0,9,2,5,4
4,4,17,18,1,11,6,10,9
5,5,12,5,6,16,20,13,2
6,6,15,9,8,2,1,11,16
7,7,13,7,14,8,12,2,0
8,8,16,10,12,17,3,14,2
9,9,17,14,9,8,0,13,16
10,10,3,4,16,7,19,15,17
11,11,11,3,4,15,12,20,13
12,12,3,18,15,20,16,2,12
13,13,16,20,12,3,19,5,10
14,14,8,0,18,16,6,1,2
15,15,16,17,3,0,8,5,9
16,16,13,14,3,1,20,6,0
17,17,6,17,15,3,1,11,9
18,18,14,15,0,20,11,10,18
19,19,19,14,6,3,0,10,18
20,20,0,19,9,10,6,14,3
21,21,0,18,14,15,11,19,10
22,22,3,20,8,18,19,6,5
23,23,11,13,8,7,1,5,19
24,24,19,3,0,14,11,13,9
25,25,13,3,0,2,8,5,19
26,26,7,9,20,10,12,11,5
27,27,18,9,20,6,0,4,5
28,28,20,6,5,17,3,8,9
29,29,20,19,7,1,6,9,12
30,30,6,2,17,12,11,20,14
31,31,13,14,18,16,6,5,3
32,32,13,7,4,10,20,14,1
33,33,6,15,19,12,4,18,11
34,34,16,18,8,7,19,15,4
35,35,18,1,19,2,8,10,9
36,36,11,6,7,0,19,15,10
37,37,16,3,2,0,15,6,11
38,38,19,18,5,9,6,8,14
39,39,2,17,13,7,11,16,5
40,40,16,2,3,18,14,10,1
41,41,3,2,11,10,6,16,19
42,42,8,14,16,20,2,13,4
43,43,5,16,10,4,12,2,6
44,44,4,3,14,0,16,9,13
45,45,3,20,9,19,17,10,5
46,46,10,20,13,11,3,1,9
47,47,2,17,3,5,10,20,11
48,48,4,9,18,11,6,20,15
