,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,16,14,11,4,18,5,20
1,1,3,2,5,19,17,9,14
2,2,3,8,12,20,0,2,17
3,3,15,16,19,10,18,14,6
4,4,1,19,14,17,12,6,10
5,5,9,8,3,20,17,2,15
6,6,2,5,19,16,14,11,13
7,7,13,9,1,7,11,14,20
8,8,17,13,2,1,12,6,0
9,9,4,17,13,1,0,16,19
10,10,3,15,6,9,5,19,18
11,11,11,7,18,9,14,1,8
12,12,17,15,0,5,2,16,4
13,13,19,12,15,11,1,16,14
14,14,18,5,14,3,8,13,1
15,15,9,4,14,13,6,11,10
16,16,5,2,11,12,18,0,8
17,17,9,19,15,18,6,16,7
18,18,12,20,11,4,15,7,18
19,19,18,4,2,7,16,11,5
20,20,5,0,6,1,11,7,15
21,21,20,4,19,0,5,13,1
22,22,20,7,2,11,19,12,10
23,23,17,15,16,19,4,12,8
24,24,20,5,1,8,10,13,18
25,25,15,11,6,10,1,20,8
26,26,5,3,20,15,13,9,0
27,27,0,3,17,2,18,14,12
28,28,20,18,9,0,12,19,6
29,29,20,5,8,13,11,4,3
30,30,6,10,14,5,8,20,7
31,31,20,2,3,6,12,11,17
32,32,12,1,6,5,19,17,9
33,33,8,14,0,9,20,16,18
34,34,10,19,8,11,18,2,3
35,35,20,8,11,0,10,6,2
36,36,12,19,14,1,11,7,10
37,37,9,16,11,8,10,13,1
38,38,1,13,18,0,9,3,16
39,39,1,7,8,5,15,14,13
40,40,17,13,18,7,0,3,15
41,41,1,19,9,14,13,3,20
42,42,14,1,7,8,6,4,2
43,43,12,20,1,16,14,2,8
44,44,16,10,3,18,13,1,14
45,45,12,11,2,14,13,4,7
46,46,3,2,20,8,14,4,15
47,47,16,20,7,4,12,15,3
48,48,5,16,14,19,4,13,11
