,round,tube,sp,st,final_pop
0,0,0,11,"(0.11501410494450451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",2
1,0,0,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",98
2,0,0,11,"(0.06449773704763283, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06630534603086179, 0.0)",3
3,0,0,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03588827730487981, 0.0)",1
4,0,0,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06188708679917928, 0.0)",1
5,0,0,13,"(0.0, 0.0, 0.04695558289610105, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",3
6,0,0,13,"(0.0, 0.0, 0.06158703471270972, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
7,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.005826053940936892, 0.01635277276035241, 0.0, 0.11811188615698948, 0.022854187839533902)",3
8,0,0,13,"(0.0, 0.0, 0.07686071562190117, 0.0, 0.10087429390457471, 0.012272649458557041, 0.019532963200956294, 0.0, 0.11811188615698948, 0.022854187839533902)",1
9,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.09363931782710727, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
10,0,0,13,"(0.0, 0.0, 0.03797626194204961, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",32
11,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.12360289552889882, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
12,0,0,13,"(0.0, 0.0, 0.03660882598244868, 0.0, 0.10087429390457471, 0.009538815013352374, 0.02271982369941325, 0.0, 0.39734182466165907, 0.022854187839533902)",1
13,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.02618020702418211)",1
14,0,0,13,"(0.0, 0.0, 0.037198155858156404, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
15,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.013794987122556826, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
16,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.00820914552447895, 0.02271982369941325, 0.0, 0.14485262143479719, 0.0299201026354772)",1
17,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1141
18,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.1373620631567794, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
19,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.02578311740510845)",23
20,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10561536679383539, 0.012272649458557041, 0.014768759450191817, 0.0, 0.11101028037168943, 0.022854187839533902)",2
21,0,0,13,"(0.0, 0.0, 0.056140248948148216, 0.0, 0.10087429390457471, 0.012272649458557041, 0.0411923942369434, 0.0, 0.11811188615698948, 0.027421538483142053)",1
22,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10735669556670441, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
23,0,1,11,"(0.13643473956438115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08681388933810019, 0.0)",1
24,0,1,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",116
25,0,1,11,"(0.16805555579173626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",2
26,0,1,11,"(0.1344538209312677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05022797399648064, 0.0)",1
27,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.010776514132693258, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
28,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.20802547393852183, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
29,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1144
30,0,1,13,"(0.0, 0.0, 0.04090003931214866, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.013874831134629638)",1
31,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.1315587716107639, 0.012272649458557041, 0.0208468009997368, 0.0, 0.11811188615698948, 0.022854187839533902)",1
32,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.14964848685940507, 0.022854187839533902)",4
33,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.09751700013953181, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",5
34,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.019674895298994514, 0.0, 0.11811188615698948, 0.022854187839533902)",5
35,0,1,13,"(0.0, 0.0, 0.08567559405167326, 0.0, 0.10087429390457471, 0.019966181115805247, 0.01941445268422732, 0.0, 0.17441406204020735, 0.022854187839533902)",2
36,0,1,13,"(0.0, 0.0, 0.03606027632027079, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
37,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.07310416912304069, 0.012272649458557041, 0.02271982369941325, 0.0, 0.12227410305550153, 0.022854187839533902)",3
38,0,1,13,"(0.0, 0.0, 0.023096308502600294, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
39,0,2,3,"(0.15978083447096003, 0.0, 0.0, 0.0, 0.0, 0.1610216772562336, 0.06112273872331793, 0.0, 0.26164733843979077, 0.011342770631760854)",5
40,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.026766832544133062, 0.011466327601190322, 0.013538136313320443)",26
41,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.02392853475346744, 0.011466327601190322, 0.013538136313320443)",2
42,0,2,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",49
43,0,2,11,"(0.14565854550804735, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
44,0,2,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",105
45,0,2,11,"(0.09490777794552563, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",9
46,0,2,13,"(0.0, 0.0, 0.02809047133875849, 0.0, 0.13349663394446878, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.009124494596603812)",2
47,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.021562004894422407)",1
48,0,2,13,"(0.0, 0.0, 0.08702292179800183, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
49,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.21998148507096021, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
50,0,2,13,"(0.0, 0.0, 0.045665260686030495, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
51,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.040435913990055694, 0.0, 0.11811188615698948, 0.022854187839533902)",1
52,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.018949286049940835, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",11
53,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.03273861494936054, 0.0, 0.11811188615698948, 0.022854187839533902)",1
54,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1064
55,0,3,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",39
56,0,3,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",112
57,0,3,13,"(0.0, 0.0, 0.03974423222661618, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
58,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.023620106084626745, 0.0, 0.11811188615698948, 0.022854187839533902)",2
59,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.03415531780506499)",3
60,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.1268374868895704, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
61,0,3,13,"(0.0, 0.0, 0.09060571719333621, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
62,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1141
63,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.00612964060743309, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
64,0,3,13,"(0.0, 0.0, 0.022488066937022246, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
65,0,3,13,"(0.0, 0.0, 0.03549209261102729, 0.0, 0.10087429390457471, 0.014624906299205718, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
66,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.09908880161461683, 0.012272649458557041, 0.02271982369941325, 0.0, 0.18083960037522365, 0.02040006806155711)",4
67,0,3,13,"(0.0, 0.0, 0.05410477281335609, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
68,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012983605440070723, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
69,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.009261443021838678, 0.015529521199529888, 0.0, 0.11811188615698948, 0.022854187839533902)",3
70,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.048458864179683314)",1
71,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02342101186894846, 0.0, 0.11811188615698948, 0.01594848143537304)",4
72,0,3,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.0198817405440457, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",2
73,0,4,4,"(0.10724196544958095, 0.0883180702870557, 0.0, 0.0, 0.26258359679082327, 0.0, 0.006977264034027059, 0.1086012402169001, 0.024623093408164966, 0.0)",1
74,0,4,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",21
75,0,4,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",86
76,0,4,11,"(0.09882240843201717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",2
77,0,4,11,"(0.09977783677852971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
78,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.07726281524661541, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",4
79,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02451673129531102, 0.0, 0.11811188615698948, 0.022854187839533902)",1
80,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.009810373139207702, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
81,0,4,13,"(0.0, 0.0, 0.023971978634922033, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
82,0,4,13,"(0.0, 0.0, 0.052703532706268603, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",3
83,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.014311902781952409, 0.0, 0.11811188615698948, 0.02778554997471142)",1
84,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.018846869365614697)",1
85,0,4,13,"(0.0, 0.0, 0.04962683724310459, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",37
86,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.017550978036564267, 0.0, 0.11811188615698948, 0.022854187839533902)",1
87,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.029431708459981595, 0.0, 0.11811188615698948, 0.022854187839533902)",1
88,0,4,13,"(0.0, 0.0, 0.02649117552855675, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
89,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1073
90,0,4,13,"(0.0, 0.0, 0.02003042642376581, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",3
91,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.020420016687189898, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
92,0,4,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.02387588375651163)",1
93,0,5,2,"(0.0, 0.0, 0.030360350867639944, 0.08907557369349299, 0.0, 0.02511892626773576, 0.0, 0.0, 0.0, 0.05830737916070813)",5
94,0,5,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.01830989805388731)",1
95,0,5,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",75
96,0,5,11,"(0.13459411782941128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
97,0,5,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",127
98,0,5,11,"(0.05824876229928944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",1
99,0,5,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06238386288001245, 0.0)",1
100,0,5,13,"(0.0, 0.0, 0.027913407029527937, 0.0, 0.10087429390457471, 0.016839568242758056, 0.02271982369941325, 0.0, 0.11811188615698948, 0.021515935796015923)",1
101,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.03775008338308099, 0.0, 0.11811188615698948, 0.022854187839533902)",1
102,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.013993787462158964, 0.0, 0.11811188615698948, 0.01930741020553219)",1
103,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.02376418225706976, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
104,0,5,13,"(0.0, 0.0, 0.038061390518608226, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
105,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.09011280021855048, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
106,0,5,13,"(0.0, 0.0, 0.040693239044798775, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",3
107,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.023492865323467255, 0.0, 0.11811188615698948, 0.022854187839533902)",3
108,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.013624970784468232, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",4
109,0,5,13,"(0.0, 0.0, 0.06801306469652893, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",1
110,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.016455877219832226, 0.0, 0.07406508736466967, 0.022854187839533902)",1
111,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.020285516367840484, 0.0, 0.11811188615698948, 0.022854187839533902)",1
112,0,5,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.006100933797445198, 0.02271982369941325, 0.0, 0.12912261050097235, 0.0383126173175416)",1
