,round,tube0,tube1,tube2
0,0,7,5,0
1,1,1,7,3
2,2,8,5,0
3,3,2,1,8
4,4,3,8,0
5,5,2,4,5
6,6,2,5,8
7,7,2,7,9
8,8,1,5,7
9,9,0,1,9
10,10,4,1,2
11,11,1,4,2
12,12,5,0,2
13,13,7,9,4
14,14,8,2,5
15,15,9,6,4
16,16,2,4,6
17,17,4,9,5
18,18,5,0,7
19,19,2,5,7
20,20,3,1,8
21,21,4,1,7
22,22,3,5,8
23,23,6,0,4
