,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,18,5,12,3,15,17
1,1,9,7,4,18,10,2,20
2,2,15,5,4,6,17,19,14
3,3,11,2,9,20,0,8,19
4,4,16,1,6,19,17,15,5
5,5,20,5,10,12,18,8,2
6,6,3,1,7,10,14,13,17
7,7,16,3,18,20,8,13,19
8,8,20,7,14,13,12,0,1
9,9,3,12,2,11,7,4,17
10,10,3,10,2,7,15,19,18
11,11,12,7,10,19,18,9,4
12,12,15,11,10,0,19,8,1
13,13,12,3,15,20,2,4,7
14,14,19,0,6,11,5,2,13
15,15,8,1,9,15,0,13,14
16,16,3,1,16,15,20,13,10
17,17,16,3,10,12,13,7,4
18,18,14,9,6,13,3,15,20
19,19,2,1,17,12,10,9,18
20,20,11,5,8,16,1,14,9
21,21,5,3,1,8,19,4,18
22,22,10,18,3,16,13,8,19
23,23,9,4,2,14,13,18,7
24,24,10,4,2,5,13,11,15
25,25,0,5,8,6,12,7,2
26,26,17,12,8,13,7,6,18
27,27,7,16,4,0,13,12,14
28,28,6,11,3,8,0,4,2
29,29,2,14,6,19,20,0,18
30,30,5,2,3,9,19,0,12
31,31,4,17,2,14,18,12,10
32,32,6,8,4,19,11,1,2
33,33,15,14,19,17,2,1,11
34,34,17,5,16,7,13,15,3
35,35,0,1,5,12,20,9,6
36,36,15,9,0,2,20,18,3
37,37,5,17,8,15,11,7,19
38,38,14,16,4,12,9,19,11
39,39,8,6,20,4,18,15,19
40,40,13,10,14,2,6,3,20
41,41,3,17,11,9,2,18,0
42,42,7,1,10,3,17,6,14
43,43,17,7,14,20,16,10,13
44,44,13,9,20,3,14,17,16
45,45,18,16,20,5,19,6,0
46,46,20,6,5,7,0,14,4
47,47,7,11,15,1,0,2,10
48,48,6,0,20,1,4,2,13
