,round,tube,tox,amount
0,0,0,0,700
1,0.0,0.0,1.0,488.17611851698376
2,0,0,2,700
3,0.0,0.0,3.0,407.0502840537141
4,0,0,4,700
5,0.0,0.0,5.0,525.9108428434826
6,0,0,6,700
7,0,0,7,700
8,0.0,0.0,8.0,519.7232103217216
9,0.0,0.0,9.0,429.9826005352217
10,0,1,0,700
11,0.0,1.0,1.0,493.4768726905438
12,0,1,2,700
13,0.0,1.0,3.0,412.3914896707254
14,0,1,4,700
15,0.0,1.0,5.0,530.9736698248794
16,0,1,6,700
17,0,1,7,700
18,0.0,1.0,8.0,522.8826834020874
19,0.0,1.0,9.0,436.73960945756914
20,0,2,0,700
21,0.0,2.0,1.0,496.6936934137677
22,0,2,2,700
23,0.0,2.0,3.0,423.189529039505
24,0,2,4,700
25,0.0,2.0,5.0,532.9645649243696
26,0,2,6,700
27,0,2,7,700
28,0.0,2.0,8.0,526.869896767367
29,0.0,2.0,9.0,440.84017432375754
