,round,tube0,tube1,tube2
0,0,5,3,6
1,1,5,0,2
2,2,9,8,5
3,3,0,6,1
4,4,6,9,8
5,5,8,2,0
6,6,5,7,8
7,7,1,6,9
8,8,7,0,5
9,9,1,3,2
10,10,7,9,6
11,11,9,0,2
12,12,7,5,8
13,13,7,0,4
14,14,3,2,8
15,15,2,5,4
16,16,0,7,8
17,17,7,8,6
18,18,2,8,7
19,19,8,7,4
20,20,2,0,3
21,21,8,4,0
22,22,1,2,8
23,23,5,6,1
