,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,18,17,2,14,6,11
1,1,14,15,16,20,1,11,5
2,2,16,15,5,18,2,20,19
3,3,15,8,13,1,17,18,4
4,4,8,10,19,18,7,9,6
5,5,1,19,17,4,9,6,3
6,6,11,7,13,14,18,10,19
7,7,2,16,18,14,11,12,10
8,8,19,7,2,17,11,20,12
9,9,0,7,12,16,18,13,9
10,10,7,14,0,9,5,2,6
11,11,0,16,13,8,4,15,19
12,12,15,13,0,11,10,19,5
13,13,12,13,19,4,18,15,20
14,14,3,19,4,13,16,1,2
15,15,2,5,8,17,11,14,20
16,16,0,7,8,6,17,5,9
17,17,16,8,1,6,2,17,11
18,18,1,19,16,9,0,11,6
19,19,1,18,2,19,13,20,4
20,20,0,10,4,12,2,20,9
21,21,4,17,8,15,11,10,13
22,22,13,16,6,2,19,14,9
23,23,9,5,11,7,6,0,14
24,24,1,5,7,18,20,4,12
25,25,0,7,6,16,12,18,13
26,26,2,14,7,16,15,20,10
27,27,13,7,2,3,6,18,17
28,28,11,5,19,18,4,17,14
29,29,11,5,6,18,1,10,2
30,30,1,5,16,6,10,7,17
31,31,1,11,18,6,9,15,4
32,32,5,0,11,10,15,4,16
33,33,13,16,3,14,0,20,11
34,34,6,15,17,4,2,13,9
35,35,8,4,5,19,20,11,1
36,36,18,8,20,5,17,14,1
37,37,3,10,9,12,0,11,2
38,38,4,17,20,6,12,5,7
39,39,12,13,3,10,11,16,18
40,40,4,5,19,9,15,0,7
41,41,3,11,14,13,16,10,17
42,42,0,6,17,15,12,13,5
43,43,0,9,10,14,13,1,8
44,44,6,1,7,15,0,18,17
45,45,1,16,15,9,8,18,5
46,46,3,0,20,4,2,13,16
47,47,14,5,12,16,18,1,17
48,48,15,10,18,19,0,1,7
